UserID,Txn_Count_5m,Avg_Amt_1h,Foreign_Country_Count_1d,Velocity_Score
UID_10665,3,140.97,0,39.8
UID_07040,3,13.13,0,24.9
UID_04410,0,0.0,0,0.0
UID_12301,0,8.26,0,16.5
UID_11844,0,45.69,1,14.6
UID_10090,0,0.0,1,0.0
UID_01473,1,7.87,0,2.0
UID_00717,2,36.86,0,34.2
UID_13412,0,0.0,0,0.0
UID_09674,0,84.9,0,12.1
UID_13426,1,46.35,0,19.4
UID_07795,0,45.55,0,19.5
UID_06310,0,5.0,1,7.9
UID_08966,0,24.52,0,15.5
UID_05364,0,245.21,0,8.2
UID_13947,0,104.43,1,26.8
UID_13432,0,82.31,1,22.5
UID_08102,1,89.06,0,21.9
UID_02815,0,0.0,2,6.2
UID_00208,1,230.28,0,23.0
UID_08379,0,394.46,0,11.8
UID_12550,1,122.75,0,33.8
UID_06109,0,0.0,0,0.0
UID_01731,0,13.81,0,2.7
UID_11063,2,548.81,0,30.6
UID_02270,3,7.08,0,13.6
UID_09151,1,50.4,0,12.2
UID_04276,2,79.23,2,17.1
UID_11471,0,53.59,0,10.9
UID_10630,0,31.45,0,6.1
UID_03162,0,702.5,2,19.6
UID_05035,3,298.9,0,35.5
UID_08471,0,11.57,0,17.1
UID_01389,0,85.87,1,10.8
UID_01619,0,164.79,0,13.4
UID_02451,0,73.94,0,21.7
UID_05981,0,21.16,1,2.5
UID_12194,2,144.2,0,47.6
UID_04925,0,120.6,0,24.7
UID_06138,0,22.06,1,3.7
UID_04114,0,175.97,0,6.0
UID_11470,0,29.38,0,15.0
UID_08856,1,14.76,0,17.4
UID_08428,1,208.1,0,23.9
UID_02282,0,0.0,0,0.0
UID_09345,0,52.26,0,15.2
UID_14947,1,174.31,0,18.8
UID_04443,0,34.28,0,18.5
UID_02378,0,0.0,0,3.7
UID_14832,0,52.67,1,8.5
UID_09597,0,0.0,2,0.0
UID_02760,0,38.89,0,15.9
UID_12894,0,153.11,1,21.9
UID_03602,2,43.38,0,10.7
UID_05584,0,321.65,0,15.1
UID_02660,0,15.26,1,19.5
UID_06207,2,18.95,0,4.8
UID_10187,0,10.49,0,0.0
UID_04752,0,18.41,0,4.8
UID_01303,0,257.83,0,26.2
UID_10506,0,0.0,0,0.0
UID_08580,0,65.51,0,28.0
UID_12513,0,51.15,2,1.8
UID_06321,0,77.14,1,2.6
UID_13406,0,0.0,0,14.8
UID_10860,0,15.7,0,3.6
UID_01083,0,0.0,0,4.7
UID_13581,0,19.32,0,23.9
UID_03995,0,905.85,1,31.4
UID_07021,0,22.62,0,0.0
UID_01715,0,18.26,0,12.0
UID_09172,0,0.0,0,3.0
UID_13186,0,54.62,0,15.7
UID_12992,0,0.0,0,0.0
UID_09236,0,11.79,0,26.4
UID_07342,0,22.67,0,21.9
UID_11085,0,369.48,0,47.0
UID_06787,0,17.74,0,17.5
UID_04436,1,678.87,2,29.5
UID_02347,0,7.42,0,1.5
UID_11845,0,39.64,0,8.2
UID_03763,0,62.42,0,30.9
UID_12655,1,117.07,0,7.7
UID_05600,1,54.58,0,15.5
UID_08111,2,135.16,0,24.4
UID_06382,0,15.27,1,0.0
UID_13132,2,2279.96,1,25.1
UID_11221,0,456.22,0,3.3
UID_10529,0,82.1,0,9.9
UID_08530,0,118.09,0,0.0
UID_05170,0,41.03,0,8.1
UID_10657,0,31.28,0,4.0
UID_05651,0,364.21,0,35.6
UID_03595,2,181.9,0,37.5
UID_10313,1,20.72,0,21.7
UID_12919,0,0.0,0,3.8
UID_05740,1,139.86,0,6.1
UID_06987,2,266.14,0,26.3
UID_11695,0,66.42,0,0.0
UID_10736,0,0.0,0,4.8
UID_13148,0,0.0,1,0.0
UID_11927,0,2174.5,0,12.8
UID_14781,0,479.6,0,22.6
UID_08061,1,240.52,0,5.0
UID_00991,0,69.06,0,12.3
UID_10154,0,416.51,0,11.2
UID_14304,0,49.1,2,32.1
UID_02993,3,16.99,0,10.7
UID_05381,0,33.85,0,14.8
UID_04834,0,13.27,0,9.7
UID_04658,1,170.03,2,26.8
UID_09781,1,141.5,0,25.2
UID_11064,0,17.37,0,20.5
UID_01129,2,38.43,0,34.3
UID_14909,1,49.24,0,27.2
UID_00771,0,521.26,0,16.3
UID_05514,0,14.45,2,4.3
UID_02987,0,43.69,0,5.5
UID_01972,0,67.12,0,24.4
UID_01381,1,61.72,0,25.6
UID_11624,0,21.52,0,41.2
UID_14081,1,74.88,1,21.6
UID_07169,4,84.37,0,50.5
UID_03144,0,74.95,0,4.5
UID_04829,0,79.68,0,7.4
UID_08512,0,0.0,0,0.0
UID_01343,2,53.94,1,29.6
UID_13837,0,43.49,0,16.6
UID_14138,1,52.9,0,14.6
UID_01429,2,25.4,0,32.2
UID_09052,0,375.18,2,12.4
UID_06161,0,21.78,0,0.0
UID_08807,0,63.84,2,17.1
UID_10641,0,144.59,0,4.9
UID_09190,2,318.54,1,22.6
UID_14007,0,469.5,1,24.1
UID_10142,0,85.35,0,7.6
UID_03457,0,0.0,0,5.9
UID_09076,0,797.32,0,24.3
UID_05408,0,12.02,2,6.5
UID_14846,0,24.35,0,18.3
UID_01202,0,156.51,0,25.6
UID_00621,1,152.03,0,15.1
UID_05496,0,151.78,0,23.9
UID_12542,1,185.04,0,9.9
UID_14340,0,0.0,0,13.2
UID_08410,0,358.3,0,42.0
UID_14388,0,82.24,1,22.3
UID_07261,0,38.32,0,10.1
UID_04749,0,0.0,0,0.0
UID_13106,1,145.9,0,22.5
UID_09974,1,26.47,0,23.0
UID_05368,2,1395.83,0,36.9
UID_13070,0,27.14,0,11.3
UID_00570,0,0.0,2,0.0
UID_03659,0,72.39,0,13.5
UID_10902,1,90.17,0,23.4
UID_01049,0,9.31,0,6.0
UID_05550,0,0.0,0,0.0
UID_09870,0,175.57,0,7.1
UID_10135,0,10.66,0,0.0
UID_04073,1,54.04,0,11.5
UID_03821,2,1022.12,0,14.1
UID_09155,0,15.94,2,0.0
UID_09098,0,32.74,0,16.7
UID_13355,1,825.65,0,29.6
UID_05106,0,82.53,0,11.6
UID_06529,1,5.0,0,25.3
UID_12185,2,34.25,0,29.4
UID_04289,1,7.57,0,4.5
UID_13875,0,0.0,0,16.5
UID_01539,4,163.94,0,55.3
UID_01504,1,318.95,0,33.1
UID_05622,0,182.74,0,20.5
UID_01678,0,79.12,0,13.9
UID_02870,0,7.77,0,15.3
UID_02288,0,0.0,0,12.5
UID_00005,1,5.0,0,14.4
UID_09775,0,55.27,0,20.2
UID_10967,1,50.65,0,13.0
UID_01659,0,50.8,0,20.2
UID_04268,0,318.0,1,0.0
UID_01506,0,62.1,0,37.3
UID_07951,0,489.76,0,14.4
UID_14543,0,28.23,0,21.3
UID_10399,0,47.71,2,0.0
UID_14314,0,177.94,0,31.5
UID_03639,0,0.0,0,5.2
UID_02053,0,14.01,0,2.4
UID_10499,2,124.57,0,45.9
UID_04323,0,0.0,0,3.1
UID_14957,0,152.14,0,20.5
UID_12941,0,20.66,0,16.7
UID_11677,0,29.87,0,10.9
UID_03226,0,12.12,0,37.5
UID_05134,0,150.16,0,9.5
UID_09995,1,14.14,0,5.3
UID_01740,0,87.03,1,14.8
UID_05809,0,85.26,0,42.4
UID_11419,3,320.12,0,16.8
UID_11023,0,177.05,0,13.3
UID_14025,4,7.8,0,26.7
UID_12881,2,19.88,0,21.5
UID_00119,3,37.83,0,17.0
UID_01565,0,45.84,0,18.9
UID_03851,0,34.0,0,0.0
UID_08908,0,14.37,0,0.2
UID_05400,1,133.39,0,10.1
UID_13868,0,0.0,0,0.0
UID_09003,0,0.0,0,0.0
UID_02654,1,501.0,1,36.5
UID_06158,0,0.0,0,15.4
UID_03618,0,45.56,0,4.3
UID_09596,0,45.48,0,13.2
UID_12664,0,139.01,0,22.7
UID_10545,0,79.83,0,13.7
UID_14595,0,0.0,0,0.0
UID_08447,1,30.09,0,7.1
UID_00684,3,540.37,0,47.9
UID_00756,1,12.53,1,6.5
UID_01396,0,10.56,0,13.6
UID_12022,0,208.15,1,10.3
UID_06105,2,71.29,0,27.6
UID_04906,0,51.11,1,14.1
UID_03688,1,34.07,0,0.0
UID_07243,0,76.54,1,20.8
UID_05054,0,23.79,0,0.0
UID_06884,0,109.72,0,20.2
UID_04256,1,117.94,0,28.6
UID_06888,1,20.33,0,18.1
UID_06008,0,0.0,2,6.9
UID_01463,0,0.0,2,0.0
UID_03193,0,40.54,1,14.9
UID_14616,0,51.78,0,11.3
UID_10930,0,0.0,1,0.0
UID_14036,0,128.13,0,24.6
UID_06545,0,5.0,0,0.0
UID_12665,0,0.0,0,1.0
UID_02893,0,44.55,0,11.6
UID_13072,0,123.86,0,24.0
UID_13351,0,9.91,0,12.4
UID_05403,1,15.26,0,0.0
UID_00325,0,45.67,0,29.8
UID_07495,0,117.15,0,18.3
UID_02093,0,200.89,0,17.9
UID_04243,0,127.1,0,7.7
UID_08948,0,40.4,0,17.3
UID_13886,1,11.35,0,17.4
UID_08244,0,221.61,1,13.0
UID_03963,0,35.91,0,15.2
UID_00005,2,105.23,0,30.0
UID_02063,1,154.9,0,17.8
UID_12634,0,92.49,0,4.1
UID_11108,0,9.61,2,6.6
UID_03785,0,41.56,0,4.7
UID_07036,1,161.85,0,26.0
UID_04686,0,0.0,0,17.1
UID_10092,0,47.86,0,5.0
UID_02950,0,24.96,0,0.0
UID_03036,0,14.16,0,13.8
UID_06272,1,17.08,0,4.1
UID_14452,0,773.14,0,16.4
UID_01635,0,185.61,0,22.8
UID_12307,0,0.0,0,5.4
UID_13745,0,46.45,0,2.8
UID_01115,0,58.38,0,32.4
UID_01837,3,20.22,0,29.2
UID_13101,0,304.74,0,21.9
UID_01557,0,50.42,0,0.6
UID_02413,2,59.99,0,15.0
UID_03581,0,0.0,0,11.6
UID_00025,0,37.85,0,10.2
UID_03442,0,8.66,1,13.1
UID_07892,0,0.0,0,0.0
UID_01693,0,52.41,0,3.9
UID_11494,0,56.03,0,9.3
UID_12798,0,95.05,1,25.5
UID_10602,0,0.0,1,0.9
UID_02018,2,60.77,0,26.4
UID_14777,0,0.0,0,0.0
UID_09050,0,0.0,1,16.8
UID_08792,2,28.22,0,21.4
UID_01959,0,1052.28,0,21.4
UID_10939,0,228.79,0,0.9
UID_10848,0,5.79,0,1.5
UID_12797,2,28.69,0,26.9
UID_02819,0,90.65,0,23.0
UID_00627,0,22.51,2,14.5
UID_10734,0,60.45,0,8.3
UID_13753,0,97.19,0,14.7
UID_01539,2,47.2,0,36.2
UID_05085,0,438.78,0,7.2
UID_10592,0,33.93,0,5.9
UID_05107,0,23.47,1,21.1
UID_13411,0,31.68,0,19.9
UID_14773,0,18.96,0,11.5
UID_05396,0,79.91,0,22.3
UID_01569,2,71.43,0,15.2
UID_03588,0,10.56,0,7.4
UID_07438,0,0.0,0,4.0
UID_02636,0,119.97,1,5.8
UID_03551,0,318.4,0,5.8
UID_07778,2,17.51,0,18.6
UID_00340,3,76.14,0,17.0
UID_02814,0,0.0,0,0.0
UID_09055,0,98.09,0,32.8
UID_04464,1,13.47,0,17.5
UID_09159,1,9.58,1,4.9
UID_05948,0,184.75,0,33.0
UID_08658,0,33.99,0,14.6
UID_02961,0,18.67,0,0.0
UID_08403,0,110.62,0,12.0
UID_13199,0,96.11,1,10.0
UID_07125,1,110.51,0,10.5
UID_11552,1,23.32,0,8.4
UID_02804,0,180.28,0,14.2
UID_07338,0,132.86,0,6.7
UID_09531,0,0.0,0,0.0
UID_14098,0,0.0,1,0.0
UID_04401,2,63.03,0,18.7
UID_04155,2,68.96,1,28.1
UID_00693,0,1371.74,0,28.9
UID_12482,0,26.01,0,11.1
UID_09932,0,32.7,2,1.0
UID_03066,0,0.0,0,11.8
UID_07188,2,285.06,1,34.0
UID_05883,0,73.55,0,8.6
UID_03638,0,35.96,0,20.2
UID_12036,0,34.9,0,13.6
UID_08161,0,5.0,0,0.0
UID_13356,2,2845.23,0,41.2
UID_00919,0,0.0,0,11.7
UID_02110,0,745.5,0,30.7
UID_07509,0,10.0,0,11.1
UID_12668,1,45.26,0,23.8
UID_05654,0,0.0,0,0.0
UID_13268,0,5.45,0,28.8
UID_07303,0,5.0,0,22.6
UID_10678,2,46.33,0,13.1
UID_06185,0,103.7,0,39.0
UID_06160,0,0.0,1,7.5
UID_06842,0,483.59,0,21.3
UID_01782,0,119.97,0,29.8
UID_05677,2,117.34,0,43.7
UID_02656,0,521.71,0,42.7
UID_10602,0,92.9,0,18.5
UID_00838,0,26.18,0,2.4
UID_12761,0,97.44,1,1.8
UID_04068,0,38.67,0,11.1
UID_14894,0,8.68,1,13.2
UID_06227,0,8.13,0,10.1
UID_02346,0,21.29,0,2.2
UID_10154,0,7.21,0,21.3
UID_02607,1,34.82,0,31.5
UID_11017,0,203.31,1,0.0
UID_07617,0,0.0,0,7.6
UID_12727,1,15.23,0,5.4
UID_09345,0,0.0,0,0.0
UID_01405,0,0.0,0,0.0
UID_08720,0,36.44,0,23.5
UID_14503,0,0.0,1,0.0
UID_01211,0,74.45,0,21.2
UID_05273,0,13.35,0,8.2
UID_09652,0,647.7,0,29.7
UID_14726,0,8.84,0,8.2
UID_05004,3,191.6,0,36.4
UID_01014,0,0.0,0,8.7
UID_01625,3,16.32,0,23.4
UID_07304,1,14.66,0,24.2
UID_06906,1,13.3,0,23.2
UID_13490,0,19.16,0,1.5
UID_12439,2,56.53,0,11.0
UID_01893,0,0.0,0,3.3
UID_04008,1,151.21,0,16.2
UID_00288,0,281.8,0,17.2
UID_06510,0,0.0,0,0.0
UID_11900,1,88.88,0,17.3
UID_08590,0,0.0,0,7.4
UID_10262,0,0.0,0,0.0
UID_00462,0,106.73,0,26.4
UID_04038,0,88.54,0,32.7
UID_03527,1,67.99,0,5.5
UID_10230,0,41.18,0,18.5
UID_13898,0,26.66,0,0.0
UID_05981,0,125.14,0,29.7
UID_00133,0,25.05,0,14.4
UID_04760,0,242.59,0,20.7
UID_03257,1,226.91,0,25.4
UID_10312,0,29.12,0,0.0
UID_06212,0,100.51,0,20.6
UID_14343,0,25.51,0,13.3
UID_02916,1,6.94,0,5.2
UID_13941,0,295.59,0,24.8
UID_05419,1,27.09,0,16.6
UID_07212,0,39.37,0,22.6
UID_09993,1,151.17,0,16.4
UID_06190,0,28.74,0,19.0
UID_13816,0,19.44,0,2.2
UID_06148,3,40.09,1,21.6
UID_01344,1,18.42,0,8.5
UID_00390,4,22.91,0,29.3
UID_08228,0,7.86,0,6.6
UID_10754,1,86.25,2,36.3
UID_02787,0,102.73,0,27.7
UID_10942,0,107.41,0,20.0
UID_07898,0,25.41,0,6.6
UID_02425,1,10.24,0,13.5
UID_04269,0,70.88,0,0.0
UID_08221,0,151.78,0,8.3
UID_09381,0,5.03,0,0.0
UID_04674,0,8.12,0,8.4
UID_04568,1,94.21,0,15.2
UID_01536,0,159.71,0,13.4
UID_09154,0,0.0,0,0.0
UID_11743,0,173.38,0,9.0
UID_08795,0,30.0,0,28.5
UID_11178,0,0.0,0,0.0
UID_00836,0,12.4,2,10.9
UID_03769,1,87.82,0,36.3
UID_14784,0,48.17,0,10.2
UID_03523,0,9.84,0,19.2
UID_00460,0,21.25,1,2.2
UID_03875,1,36.37,0,0.0
UID_11449,1,104.68,0,18.3
UID_06955,0,109.58,0,17.5
UID_05903,0,25.41,0,8.9
UID_04035,0,49.0,0,30.5
UID_09858,0,79.1,0,0.0
UID_08677,1,72.9,0,5.1
UID_13330,0,129.31,0,2.7
UID_04024,0,0.0,0,5.2
UID_13511,2,276.71,0,35.9
UID_00183,3,437.63,0,20.6
UID_01780,0,84.84,0,4.9
UID_14459,0,123.89,0,0.0
UID_04995,0,0.0,0,5.5
UID_11571,0,44.73,0,2.8
UID_11512,3,469.6,0,33.7
UID_01714,0,29.56,0,23.8
UID_01807,1,172.93,0,10.9
UID_14919,0,44.72,0,5.4
UID_13784,3,25.99,0,13.4
UID_09436,0,41.69,0,13.4
UID_01736,1,36.29,0,20.5
UID_10620,0,131.81,0,30.6
UID_08925,0,278.15,0,7.9
UID_11368,1,119.7,0,12.9
UID_07753,0,47.87,0,25.0
UID_10962,0,16.35,1,3.7
UID_02069,0,113.13,2,0.7
UID_10642,0,23.34,1,8.1
UID_12846,0,16.86,0,3.0
UID_07979,0,45.78,0,5.1
UID_04959,0,140.73,0,23.0
UID_00042,0,30.3,0,0.0
UID_12882,0,81.98,2,30.9
UID_01855,0,27.33,0,9.6
UID_09676,0,157.79,0,7.0
UID_00697,0,113.7,0,6.0
UID_05862,0,43.91,0,19.1
UID_09292,1,55.76,1,20.8
UID_02514,0,17.54,0,0.0
UID_13559,0,0.0,0,8.8
UID_05248,0,17.78,0,0.0
UID_00572,1,8.25,0,25.2
UID_11917,0,209.78,0,20.5
UID_08148,2,117.9,1,23.7
UID_06547,0,65.71,0,12.0
UID_13995,0,0.0,0,0.0
UID_04505,1,50.85,0,9.1
UID_06833,2,43.41,0,3.8
UID_03490,0,0.0,0,0.0
UID_09802,0,90.09,0,17.6
UID_02531,0,350.19,0,23.9
UID_05253,3,9.98,0,23.7
UID_05937,4,85.33,0,15.6
UID_12699,0,0.0,0,13.5
UID_07680,0,75.93,0,12.3
UID_13487,0,0.0,2,4.9
UID_06607,0,93.78,0,23.4
UID_07254,1,56.87,0,9.2
UID_01931,1,39.06,0,3.4
UID_06778,0,19.8,0,12.4
UID_10490,0,0.0,0,0.0
UID_03898,0,0.0,0,0.0
UID_02403,0,0.0,0,0.0
UID_04984,0,84.37,0,23.3
UID_04995,1,351.7,0,22.5
UID_02766,0,34.25,0,0.0
UID_02709,3,90.22,0,22.9
UID_08681,0,0.0,0,0.0
UID_13928,0,109.41,0,0.0
UID_08195,1,26.31,0,9.6
UID_01301,2,167.21,0,45.4
UID_12873,0,23.67,1,3.8
UID_00954,0,51.3,0,18.9
UID_13188,2,80.18,2,9.1
UID_01461,0,73.79,0,27.9
UID_04985,1,5.0,0,11.7
UID_07859,0,91.17,2,23.5
UID_14195,0,822.68,0,19.3
UID_08979,0,80.14,0,17.2
UID_09706,0,446.05,1,25.7
UID_13558,0,110.64,0,12.2
UID_13582,0,31.32,0,9.9
UID_13256,0,125.51,1,22.9
UID_11800,0,26.2,0,26.7
UID_08938,0,46.49,0,18.2
UID_12454,2,39.85,0,9.7
UID_01559,0,0.0,0,12.1
UID_13527,0,41.71,0,0.0
UID_04789,1,129.73,0,30.3
UID_03189,1,27.94,0,9.6
UID_05283,0,0.0,0,21.4
UID_14799,0,81.82,0,29.4
UID_05337,0,187.15,0,28.1
UID_13524,1,76.45,0,0.0
UID_01291,0,61.73,1,5.4
UID_09791,0,0.0,0,0.3
UID_04412,0,16.22,0,0.0
UID_02148,2,75.55,0,10.8
UID_10897,2,71.18,0,24.7
UID_11565,2,54.15,0,26.3
UID_09662,0,46.32,0,0.2
UID_03152,0,6.88,0,13.0
UID_01909,2,54.54,0,20.8
UID_06181,1,134.88,0,25.1
UID_03061,0,75.85,1,13.5
UID_05303,1,141.88,0,13.1
UID_12638,0,599.21,0,0.0
UID_12159,0,118.07,0,29.7
UID_08939,0,187.97,0,25.9
UID_05129,0,0.0,0,0.0
UID_11786,0,436.15,0,16.6
UID_06989,0,12.65,0,6.3
UID_04795,0,5.0,0,0.0
UID_04475,0,7.24,0,13.8
UID_04572,1,58.63,0,7.9
UID_07043,0,72.23,1,11.4
UID_05795,0,60.34,0,0.0
UID_07097,0,1877.37,1,51.2
UID_13452,2,489.7,0,35.4
UID_12137,2,105.03,0,26.0
UID_08144,0,0.0,0,0.0
UID_13889,0,5.0,0,2.6
UID_00716,0,142.68,2,26.8
UID_07642,0,0.0,1,10.3
UID_06306,0,27.56,0,18.3
UID_08590,1,35.53,0,0.0
UID_01836,0,13.12,0,3.2
UID_14444,0,327.08,0,26.6
UID_05025,1,146.06,0,20.0
UID_08270,0,16.51,0,9.3
UID_07441,3,64.49,0,36.8
UID_07828,0,1097.8,2,23.6
UID_01982,0,40.4,0,3.2
UID_11906,0,112.87,0,21.9
UID_04895,0,5.66,0,11.3
UID_04814,0,78.18,0,18.1
UID_03794,0,26.29,0,13.0
UID_14853,0,31.71,0,15.6
UID_10888,0,18.56,0,18.0
UID_04935,0,193.97,0,13.3
UID_06102,0,182.02,0,17.0
UID_01991,0,291.39,0,25.1
UID_09463,1,308.03,0,32.2
UID_03332,0,0.0,0,0.0
UID_09869,0,89.03,0,9.0
UID_14481,0,8.44,0,0.0
UID_13625,0,6.16,2,0.0
UID_10988,0,71.12,0,11.7
UID_01305,0,9.23,0,21.1
UID_02540,1,64.7,0,18.8
UID_01855,0,5.0,0,2.7
UID_13487,0,0.0,0,18.0
UID_12057,0,60.59,0,4.7
UID_06017,0,27.47,0,22.0
UID_03521,0,46.25,0,27.0
UID_10576,0,0.0,0,0.0
UID_00100,2,41.96,0,36.0
UID_09351,0,0.0,0,0.0
UID_12674,1,43.2,0,28.6
UID_14998,1,5.0,0,0.0
UID_07833,3,138.94,0,27.6
UID_05337,0,15.62,0,19.4
UID_10083,3,44.98,0,36.2
UID_05391,0,8.08,0,9.3
UID_11553,0,64.3,0,0.0
UID_01964,0,0.0,2,0.0
UID_01496,0,16.72,0,20.6
UID_07738,0,93.04,0,21.3
UID_08087,0,0.0,0,0.0
UID_10012,3,43.66,2,24.5
UID_07620,0,0.0,0,7.4
UID_11491,2,1045.33,0,36.3
UID_05331,2,37.12,0,27.2
UID_01347,0,0.0,0,2.6
UID_11527,0,0.0,0,0.0
UID_03238,0,53.75,0,17.7
UID_01533,0,0.0,1,0.0
UID_06351,0,66.41,0,6.1
UID_07288,0,1381.14,0,8.6
UID_03376,1,351.6,0,28.6
UID_06919,2,300.02,2,18.2
UID_09955,3,22.05,0,8.7
UID_02989,0,46.19,0,10.2
UID_11674,0,135.83,0,4.5
UID_06764,2,114.33,0,11.9
UID_05293,1,450.77,0,22.4
UID_10077,0,45.34,0,19.9
UID_11684,0,116.0,0,7.4
UID_10856,0,12.06,0,0.2
UID_11159,0,72.36,0,23.5
UID_14700,1,22.63,0,12.4
UID_14849,3,31.92,0,23.6
UID_04571,0,25.33,0,8.2
UID_05980,1,303.18,0,15.2
UID_00538,0,26.9,0,12.8
UID_02473,0,99.94,0,7.4
UID_14563,0,5.0,0,15.2
UID_14231,0,15.42,0,30.1
UID_10610,0,96.09,0,14.8
UID_08099,1,34.92,0,17.1
UID_07975,0,57.39,0,9.9
UID_04053,0,57.32,1,0.0
UID_12097,1,5.0,0,29.5
UID_08029,1,158.57,0,17.4
UID_07982,0,0.0,0,0.0
UID_08067,0,56.13,0,4.6
UID_01398,1,15.12,0,18.3
UID_01124,1,12.95,0,17.0
UID_00338,0,35.32,0,15.7
UID_09790,0,186.71,1,19.5
UID_12055,0,35.89,1,18.3
UID_11961,0,0.0,2,12.1
UID_11145,0,317.07,0,27.9
UID_11477,0,40.34,0,10.3
UID_02382,0,0.0,0,4.9
UID_02493,0,0.0,0,0.0
UID_14812,2,97.31,0,34.6
UID_14047,0,81.44,0,17.5
UID_04609,0,99.45,0,14.4
UID_01869,0,58.05,0,9.5
UID_06495,0,114.98,0,19.8
UID_00607,0,115.37,0,11.5
UID_00553,0,43.34,0,10.9
UID_08319,0,0.0,0,0.0
UID_13485,1,32.03,0,0.0
UID_13134,2,13.25,0,12.0
UID_01648,2,44.98,1,14.3
UID_11953,0,143.65,0,20.5
UID_14023,0,0.0,0,0.0
UID_10254,3,38.74,0,12.1
UID_03659,0,166.0,0,25.3
UID_02632,0,0.0,0,0.0
UID_00420,0,153.0,0,29.0
UID_09455,0,43.98,0,5.2
UID_12561,0,27.45,0,8.7
UID_05710,3,10.24,0,20.5
UID_03214,0,65.49,2,17.2
UID_02092,0,87.33,0,0.0
UID_13801,0,138.62,0,9.1
UID_08408,0,358.09,0,12.6
UID_13032,0,7.66,0,3.5
UID_05393,0,25.7,0,14.1
UID_08922,0,0.0,0,9.2
UID_03638,0,6.0,0,5.7
UID_01149,0,0.0,0,0.0
UID_04168,0,9.08,0,14.0
UID_00393,0,69.71,0,3.8
UID_13418,0,35.78,1,15.0
UID_05565,0,49.22,0,3.3
UID_11585,2,5.36,0,23.6
UID_04948,0,137.39,0,23.2
UID_12751,0,0.0,0,3.8
UID_14991,0,62.5,0,11.9
UID_02985,0,56.02,0,3.6
UID_04033,2,262.46,0,23.0
UID_09471,0,52.24,0,4.2
UID_06900,1,9.89,0,17.9
UID_05966,0,33.12,0,2.3
UID_11299,0,49.46,0,24.4
UID_00161,1,330.79,0,35.1
UID_10136,0,132.29,0,14.2
UID_03660,0,5.0,0,5.3
UID_12819,2,573.97,1,26.5
UID_06703,0,51.73,1,35.2
UID_10994,1,22.55,0,20.1
UID_09668,0,0.0,0,3.0
UID_03295,0,226.86,0,26.3
UID_13589,0,0.0,1,0.0
UID_06389,1,249.62,0,15.2
UID_03494,0,15.5,1,16.2
UID_13265,0,37.14,0,33.4
UID_12519,0,616.57,0,18.9
UID_08063,0,102.99,1,20.8
UID_12484,0,309.12,0,13.0
UID_14170,0,155.36,0,4.8
UID_08134,1,67.64,1,4.1
UID_08357,0,81.19,0,6.8
UID_01738,0,146.82,0,30.1
UID_06499,0,0.0,0,18.7
UID_07731,0,51.52,0,21.6
UID_02313,0,267.48,0,22.3
UID_12830,0,48.09,0,0.0
UID_14409,0,27.69,0,12.8
UID_08098,0,110.86,0,6.2
UID_14073,0,201.22,0,17.7
UID_14641,0,121.62,0,10.5
UID_13609,3,22.45,0,31.5
UID_01407,1,18.95,0,10.9
UID_03166,0,23.23,1,26.4
UID_03137,3,179.33,0,28.9
UID_04395,0,73.99,1,14.5
UID_00203,0,0.0,0,0.0
UID_01652,0,100.42,0,16.4
UID_00906,0,0.0,1,5.9
UID_10407,0,88.23,0,17.1
UID_07135,0,0.0,0,5.4
UID_07108,0,7.61,0,14.6
UID_09340,0,21.97,0,3.6
UID_04341,0,0.0,0,13.1
UID_01186,0,487.42,0,21.1
UID_03920,0,40.13,0,0.0
UID_03951,1,68.23,0,33.8
UID_12385,1,155.79,0,19.5
UID_08817,0,59.49,0,6.5
UID_08460,2,36.8,0,22.1
UID_03685,1,38.73,1,19.7
UID_10715,0,44.2,0,13.4
UID_01329,0,110.92,0,0.0
UID_02036,1,30.56,1,15.0
UID_02677,0,521.57,1,17.8
UID_01446,0,22.7,0,3.6
UID_05582,2,37.18,0,22.5
UID_02633,1,168.89,0,12.6
UID_08710,0,0.0,0,4.2
UID_10306,0,160.29,0,10.5
UID_07419,0,57.87,1,13.3
UID_11079,2,15.89,0,19.4
UID_14513,0,51.35,0,15.8
UID_07102,2,183.06,0,47.7
UID_10159,1,48.27,2,22.5
UID_00906,0,174.68,1,13.5
UID_03308,0,0.0,0,1.2
UID_13734,0,58.1,0,18.0
UID_01973,0,38.39,0,8.4
UID_03927,1,163.76,1,13.2
UID_03092,1,360.99,0,48.2
UID_08726,2,20.46,0,20.2
UID_12500,0,13.69,0,17.6
UID_04507,0,7.66,0,17.9
UID_04730,0,56.75,0,12.9
UID_13598,1,301.84,0,1.6
UID_01567,0,19.83,0,9.4
UID_09164,0,6.37,0,0.0
UID_12982,0,0.0,0,0.0
UID_07497,0,0.0,0,0.0
UID_03840,1,980.83,0,36.3
UID_11279,0,453.63,2,0.0
UID_01552,0,24.69,0,10.6
UID_14183,0,97.84,0,16.8
UID_07680,0,40.05,0,16.6
UID_02548,0,161.36,0,11.6
UID_06052,1,37.76,0,8.8
UID_12258,3,52.65,0,22.9
UID_01867,2,48.63,0,30.2
UID_10596,0,0.0,0,0.0
UID_00462,0,0.0,0,4.3
UID_00300,0,5.0,0,12.7
UID_11325,0,176.23,0,17.1
UID_03666,0,88.44,0,10.7
UID_07421,2,39.03,0,27.4
UID_06571,1,49.71,0,13.2
