TransactionID,UserID,Transaction_Amount,Transaction_Timestamp
TID_086916,UID_02541,366.97,2025-10-03 08:45:36
TID_086917,UID_03172,61.75,2025-10-09 14:08:22
TID_086918,UID_13831,349.14,2025-10-13 18:02:42
TID_086919,UID_07092,135.81,2025-09-27 06:27:05
TID_086920,UID_14454,196.04,2025-10-02 12:35:36
TID_086921,UID_02929,91.74,2025-09-08 07:13:26
TID_086922,UID_06009,481.18,2025-07-28 12:00:23
TID_086923,UID_08160,433.94,2025-08-23 21:22:30
TID_086924,UID_03109,168.0,2025-09-30 10:19:49
TID_086925,UID_11513,266.68,2025-09-05 16:30:28
TID_086926,UID_09693,771.12,2025-10-18 23:36:52
TID_086927,UID_14514,125.51,2025-08-08 20:14:33
TID_086928,UID_01094,434.77,2025-10-06 12:26:08
TID_086929,UID_12261,77.24,2025-09-11 18:02:00
TID_086930,UID_03680,38.35,2025-08-20 05:47:46
TID_086931,UID_01075,157.26,2025-10-05 07:14:15
TID_086932,UID_10993,376.24,2025-08-25 07:19:02
TID_086933,UID_01724,1133.24,2025-08-26 12:33:10
TID_086934,UID_10064,307.32,2025-10-20 09:15:08
TID_086935,UID_13124,190.86,2025-09-07 18:18:03
TID_086936,UID_14162,87.86,2025-08-08 21:20:31
TID_086937,UID_10212,183.23,2025-09-16 16:15:28
TID_086938,UID_02722,60.29,2025-09-30 04:50:37
TID_086939,UID_04253,160.75,2025-10-18 15:49:08
TID_086940,UID_13119,1197.95,2025-09-02 03:38:57
TID_086941,UID_11447,375.95,2025-09-22 19:49:21
TID_086942,UID_03136,44.44,2025-07-26 23:23:25
TID_086943,UID_14347,340.13,2025-08-13 14:14:50
TID_086944,UID_10889,150.5,2025-10-13 00:59:24
TID_086945,UID_14341,182.61,2025-09-29 22:08:29
TID_086946,UID_04414,208.14,2025-09-09 08:45:38
TID_086947,UID_04841,51.45,2025-09-13 15:26:07
TID_086948,UID_05656,62.03,2025-09-13 12:26:04
TID_086949,UID_04447,795.63,2025-08-21 13:46:10
TID_086950,UID_11043,239.7,2025-08-26 17:21:35
TID_086951,UID_09758,58.51,2025-08-12 19:23:10
TID_086952,UID_03107,408.52,2025-08-14 03:38:24
TID_086953,UID_02979,403.72,2025-09-08 17:59:03
TID_086954,UID_11149,202.33,2025-08-20 02:56:47
TID_086955,UID_06205,302.76,2025-09-06 21:59:00
TID_086956,UID_08489,147.87,2025-09-10 21:12:26
TID_086957,UID_06930,20.9,2025-08-21 04:35:37
TID_086958,UID_09014,109.88,2025-09-04 14:26:25
TID_086959,UID_03518,111.6,2025-10-11 15:03:26
TID_086960,UID_07146,218.81,2025-08-15 13:39:42
TID_086961,UID_07948,137.13,2025-10-09 09:57:46
TID_086962,UID_02403,414.17,2025-08-17 00:40:48
TID_086963,UID_09374,184.07,2025-08-05 18:35:57
TID_086964,UID_01111,66.21,2025-08-01 12:27:32
TID_086965,UID_07742,89.57,2025-08-14 16:21:15
TID_086966,UID_14431,144.79,2025-09-27 18:19:03
TID_086967,UID_05708,282.98,2025-08-28 03:42:35
TID_086968,UID_12835,156.41,2025-09-19 11:32:02
TID_086969,UID_10891,454.06,2025-09-30 18:10:17
TID_086970,UID_13831,49.54,2025-09-06 08:22:18
TID_086971,UID_06217,621.02,2025-10-17 20:18:16
TID_086972,UID_07929,104.21,2025-10-03 06:24:19
TID_086973,UID_14964,59.1,2025-08-07 18:58:02
TID_086974,UID_07837,290.34,2025-08-07 15:58:11
TID_086975,UID_03215,256.96,2025-09-29 00:27:19
TID_086976,UID_11815,168.41,2025-10-13 02:24:58
TID_086977,UID_00146,70.91,2025-07-30 18:58:28
TID_086978,UID_05374,75.9,2025-08-02 17:10:22
TID_086979,UID_13785,174.58,2025-08-02 00:34:21
TID_086980,UID_11235,1157.69,2025-10-11 21:29:18
TID_086981,UID_09435,136.56,2025-09-21 10:37:40
TID_086982,UID_01299,721.15,2025-08-02 11:54:51
TID_086983,UID_06011,405.79,2025-09-14 13:59:20
TID_086984,UID_12603,152.27,2025-08-05 02:37:06
TID_086985,UID_08313,536.25,2025-07-28 14:26:39
TID_086986,UID_08372,67.58,2025-08-12 10:45:59
TID_086987,UID_06658,158.48,2025-10-16 11:49:45
TID_086988,UID_07202,126.85,2025-10-08 15:06:34
TID_086989,UID_05708,695.79,2025-10-06 11:57:11
TID_086990,UID_10302,839.45,2025-09-03 13:31:34
TID_086991,UID_13188,131.83,2025-08-25 15:38:01
TID_086992,UID_10012,52.67,2025-09-04 17:47:55
TID_086993,UID_03467,1652.55,2025-08-31 12:08:58
TID_086994,UID_10895,79.86,2025-08-22 07:58:14
TID_086995,UID_09868,108.19,2025-08-03 01:41:49
TID_086996,UID_11816,732.34,2025-10-17 22:21:42
TID_086997,UID_06549,1022.27,2025-09-23 06:23:10
TID_086998,UID_00227,173.18,2025-09-25 05:12:55
TID_086999,UID_10730,60.31,2025-09-21 08:40:37
TID_087000,UID_08610,232.93,2025-09-30 14:09:42
TID_087001,UID_03507,253.38,2025-09-26 11:38:15
TID_087002,UID_05598,480.85,2025-10-04 23:19:47
TID_087003,UID_06669,461.4,2025-08-02 08:58:46
TID_087004,UID_12874,236.1,2025-10-18 05:05:44
TID_087005,UID_00931,680.3,2025-09-01 02:03:15
TID_087006,UID_02804,181.6,2025-09-03 04:15:07
TID_087007,UID_07284,368.3,2025-10-11 02:15:11
TID_087008,UID_06441,192.47,2025-09-23 04:30:57
TID_087009,UID_01396,288.51,2025-10-24 05:00:39
TID_087010,UID_02063,196.25,2025-10-17 13:12:19
TID_087011,UID_14421,300.01,2025-08-03 01:51:41
TID_087012,UID_08526,564.38,2025-09-14 20:36:57
TID_087013,UID_07470,227.83,2025-10-14 10:23:33
TID_087014,UID_12423,303.4,2025-08-11 20:12:25
TID_087015,UID_08752,202.9,2025-10-13 01:32:37
TID_087016,UID_06103,80.21,2025-09-13 15:55:17
TID_087017,UID_06990,923.99,2025-09-11 14:59:04
TID_087018,UID_07122,1524.09,2025-09-24 13:26:52
TID_087019,UID_14773,304.29,2025-09-23 09:49:40
TID_087020,UID_06478,520.7,2025-08-11 20:40:52
TID_087021,UID_04559,245.59,2025-10-02 08:38:57
TID_087022,UID_09494,143.24,2025-10-24 09:00:50
TID_087023,UID_07971,290.2,2025-08-01 05:03:05
TID_087024,UID_08954,187.4,2025-08-07 11:25:29
TID_087025,UID_08151,867.71,2025-10-04 19:01:50
TID_087026,UID_04749,774.1,2025-09-04 06:58:33
TID_087027,UID_12768,600.69,2025-09-15 07:29:14
TID_087028,UID_11580,804.04,2025-10-08 04:51:08
TID_087029,UID_10772,146.08,2025-09-30 12:40:43
TID_087030,UID_08318,337.87,2025-08-08 03:20:29
TID_087031,UID_12418,471.98,2025-09-25 09:40:13
TID_087032,UID_10735,284.15,2025-08-18 21:00:06
TID_087033,UID_06911,108.82,2025-10-14 05:19:15
TID_087034,UID_00540,1072.13,2025-10-14 13:38:52
TID_087035,UID_05646,116.57,2025-09-09 18:42:06
TID_087036,UID_04062,925.33,2025-08-11 17:13:42
TID_087037,UID_04468,905.35,2025-08-12 10:27:15
TID_087038,UID_02143,66.44,2025-08-31 12:59:14
TID_087039,UID_03639,454.94,2025-10-14 12:22:57
TID_087040,UID_14367,1437.15,2025-10-21 03:15:33
TID_087041,UID_04907,221.57,2025-08-24 09:51:10
TID_087042,UID_05848,69.96,2025-10-11 22:55:57
TID_087043,UID_08877,108.91,2025-10-08 18:58:55
TID_087044,UID_05250,110.15,2025-10-14 16:57:09
TID_087045,UID_11014,136.56,2025-09-09 23:08:55
TID_087046,UID_07313,239.01,2025-08-03 04:05:43
TID_087047,UID_08830,154.34,2025-09-05 04:17:30
TID_087048,UID_11098,685.73,2025-08-18 11:55:15
TID_087049,UID_07714,70.05,2025-08-07 09:15:51
TID_087050,UID_13020,237.23,2025-07-31 19:42:15
TID_087051,UID_04220,39.15,2025-09-15 18:22:27
TID_087052,UID_10540,367.38,2025-09-03 22:43:35
TID_087053,UID_14494,436.7,2025-08-17 12:37:43
TID_087054,UID_08731,1097.2,2025-09-16 03:23:45
TID_087055,UID_00187,237.21,2025-10-04 04:25:18
TID_087056,UID_04272,173.7,2025-09-23 20:35:43
TID_087057,UID_05974,179.24,2025-08-02 04:27:00
TID_087058,UID_12685,751.39,2025-09-03 11:12:30
TID_087059,UID_04311,381.28,2025-08-04 11:55:47
TID_087060,UID_11121,61.59,2025-09-10 16:39:10
TID_087061,UID_08095,157.42,2025-08-23 01:16:32
TID_087062,UID_01771,333.91,2025-09-01 12:52:45
TID_087063,UID_02063,210.67,2025-10-14 06:15:38
TID_087064,UID_05810,432.2,2025-09-28 05:02:08
TID_087065,UID_00941,347.56,2025-09-05 02:08:58
TID_087066,UID_04526,120.27,2025-07-28 16:27:44
TID_087067,UID_02191,72.58,2025-07-31 00:06:23
TID_087068,UID_13375,205.01,2025-10-08 08:15:07
TID_087069,UID_13304,575.58,2025-08-13 15:51:02
TID_087070,UID_01713,220.61,2025-08-14 07:31:11
TID_087071,UID_14576,94.52,2025-08-01 04:49:50
TID_087072,UID_05046,657.94,2025-08-18 17:54:40
TID_087073,UID_11545,167.93,2025-09-02 08:32:05
TID_087074,UID_02917,258.26,2025-08-16 15:12:28
TID_087075,UID_06425,171.11,2025-10-05 05:53:12
TID_087076,UID_08875,246.83,2025-08-04 10:09:41
TID_087077,UID_14192,213.52,2025-09-04 22:53:24
TID_087078,UID_14373,381.96,2025-09-01 01:30:33
TID_087079,UID_14703,318.04,2025-10-21 02:28:23
TID_087080,UID_14392,840.89,2025-07-28 01:38:53
TID_087081,UID_00267,720.13,2025-08-05 16:12:27
TID_087082,UID_02348,853.43,2025-08-22 17:42:58
TID_087083,UID_00021,761.1,2025-10-17 17:59:19
TID_087084,UID_07861,165.32,2025-09-05 00:40:22
TID_087085,UID_08175,218.71,2025-07-27 01:58:33
TID_087086,UID_10773,404.16,2025-08-02 19:01:29
TID_087087,UID_00087,1173.1,2025-10-22 05:13:03
TID_087088,UID_05606,409.19,2025-10-06 00:06:12
TID_087089,UID_02426,467.08,2025-09-10 22:17:05
TID_087090,UID_09082,179.42,2025-09-20 06:33:03
TID_087091,UID_11980,1672.91,2025-07-27 07:40:21
TID_087092,UID_06280,568.93,2025-08-27 21:21:02
TID_087093,UID_10772,194.97,2025-09-23 08:48:17
TID_087094,UID_06344,368.5,2025-10-14 13:53:20
TID_087095,UID_01936,97.57,2025-08-07 08:45:59
TID_087096,UID_08938,173.43,2025-09-09 01:12:02
TID_087097,UID_11398,235.1,2025-08-04 20:28:10
TID_087098,UID_09718,12.8,2025-10-13 02:08:19
TID_087099,UID_02749,888.26,2025-10-08 07:01:43
TID_087100,UID_05954,276.21,2025-08-02 16:27:50
TID_087101,UID_00229,198.77,2025-10-23 23:05:18
TID_087102,UID_13250,228.61,2025-10-05 15:06:53
TID_087103,UID_05817,471.46,2025-09-01 11:24:21
TID_087104,UID_04358,1974.72,2025-09-20 15:21:02
TID_087105,UID_08359,1032.21,2025-09-08 21:43:09
TID_087106,UID_08197,75.63,2025-09-11 18:02:56
TID_087107,UID_07475,354.81,2025-08-14 17:28:56
TID_087108,UID_07551,191.57,2025-09-05 16:46:35
TID_087109,UID_09919,424.75,2025-09-29 16:12:15
TID_087110,UID_12905,53.63,2025-08-08 00:47:26
TID_087111,UID_04853,43.62,2025-10-23 03:20:04
TID_087112,UID_09089,539.36,2025-10-21 05:32:35
TID_087113,UID_03303,175.87,2025-08-29 07:04:54
TID_087114,UID_12868,256.76,2025-09-01 23:05:54
TID_087115,UID_10757,88.29,2025-08-10 22:59:10
TID_087116,UID_07637,998.6,2025-08-10 09:58:47
TID_087117,UID_08790,131.08,2025-10-19 15:22:24
TID_087118,UID_11178,136.48,2025-08-24 20:34:19
TID_087119,UID_14273,344.73,2025-08-15 22:39:26
TID_087120,UID_00168,475.61,2025-10-01 00:46:28
TID_087121,UID_05138,97.18,2025-08-19 10:00:34
TID_087122,UID_05302,242.03,2025-10-09 01:45:16
TID_087123,UID_06390,1013.94,2025-10-23 17:56:36
TID_087124,UID_08490,445.2,2025-08-07 04:25:50
TID_087125,UID_02828,1046.17,2025-10-01 04:02:45
TID_087126,UID_04764,434.01,2025-07-27 07:50:38
TID_087127,UID_05592,717.99,2025-10-09 04:26:23
TID_087128,UID_02931,499.47,2025-09-18 09:46:16
TID_087129,UID_09376,187.38,2025-10-23 09:14:49
TID_087130,UID_12914,102.07,2025-08-02 20:56:36
TID_087131,UID_12025,399.87,2025-08-14 18:35:58
TID_087132,UID_09510,1484.42,2025-08-25 19:07:11
TID_087133,UID_05737,158.36,2025-07-29 14:17:46
TID_087134,UID_06143,435.98,2025-08-30 00:03:17
TID_087135,UID_01413,530.25,2025-10-24 11:29:57
TID_087136,UID_05442,1138.78,2025-09-27 10:34:04
TID_087137,UID_10167,219.07,2025-09-16 08:48:46
TID_087138,UID_00639,105.84,2025-09-20 00:28:29
TID_087139,UID_14314,374.3,2025-08-18 00:13:13
TID_087140,UID_03292,205.15,2025-08-17 07:55:48
TID_087141,UID_11395,548.08,2025-09-09 05:22:28
TID_087142,UID_13321,742.65,2025-08-28 18:19:48
TID_087143,UID_00285,219.52,2025-10-11 14:36:41
TID_087144,UID_05154,83.93,2025-10-07 08:17:54
TID_087145,UID_06263,286.63,2025-10-02 10:03:47
TID_087146,UID_11988,157.82,2025-10-18 07:34:52
TID_087147,UID_09965,457.47,2025-10-16 01:49:31
TID_087148,UID_12274,627.34,2025-10-22 03:42:12
TID_087149,UID_09742,614.78,2025-09-28 23:51:15
TID_087150,UID_10279,724.78,2025-10-08 23:49:01
TID_087151,UID_09285,188.8,2025-08-14 17:25:50
TID_087152,UID_01601,172.81,2025-09-01 11:44:05
TID_087153,UID_10017,798.9,2025-08-06 16:41:04
TID_087154,UID_00745,747.38,2025-08-17 17:14:25
TID_087155,UID_11929,16.48,2025-09-06 13:53:50
TID_087156,UID_09150,187.21,2025-10-06 02:08:57
TID_087157,UID_09133,177.69,2025-10-01 02:14:46
TID_087158,UID_10879,369.11,2025-09-01 19:58:14
TID_087159,UID_02852,40.94,2025-09-03 07:11:30
TID_087160,UID_07991,1150.05,2025-08-28 03:28:11
TID_087161,UID_09374,150.28,2025-08-29 18:31:23
TID_087162,UID_11908,1682.42,2025-07-31 11:31:43
TID_087163,UID_02891,272.02,2025-09-18 01:18:04
TID_087164,UID_13499,97.96,2025-10-11 03:02:46
TID_087165,UID_08415,184.81,2025-10-20 01:41:39
TID_087166,UID_02951,1614.68,2025-09-16 00:31:51
TID_087167,UID_11954,486.92,2025-08-31 02:59:23
TID_087168,UID_12608,136.03,2025-08-10 03:57:38
TID_087169,UID_07443,470.56,2025-09-14 07:49:12
TID_087170,UID_13292,579.32,2025-08-05 15:47:43
TID_087171,UID_14069,409.38,2025-10-16 20:04:09
TID_087172,UID_06418,712.51,2025-08-14 20:34:59
TID_087173,UID_14784,230.44,2025-09-16 17:43:43
TID_087174,UID_02329,167.37,2025-10-15 09:45:48
TID_087175,UID_07587,239.24,2025-10-22 14:55:43
TID_087176,UID_13164,141.84,2025-08-25 03:31:07
TID_087177,UID_10859,108.56,2025-09-30 00:45:17
TID_087178,UID_13623,1625.72,2025-09-20 17:59:52
TID_087179,UID_02328,156.15,2025-10-06 16:18:06
TID_087180,UID_14094,403.56,2025-08-26 11:00:29
TID_087181,UID_00908,230.01,2025-09-22 11:14:34
TID_087182,UID_08063,59.84,2025-10-02 11:59:17
TID_087183,UID_09321,733.0,2025-09-22 13:53:43
TID_087184,UID_14461,2085.39,2025-10-23 11:17:29
TID_087185,UID_05400,320.14,2025-07-30 15:56:08
TID_087186,UID_01928,313.84,2025-08-25 17:26:46
TID_087187,UID_14959,92.93,2025-08-19 17:42:11
TID_087188,UID_06552,736.65,2025-08-13 10:19:19
TID_087189,UID_06801,306.73,2025-09-19 12:50:05
TID_087190,UID_13393,669.59,2025-09-16 20:01:30
TID_087191,UID_02694,170.39,2025-08-21 23:46:46
TID_087192,UID_06342,55.46,2025-08-10 16:49:48
TID_087193,UID_14082,456.1,2025-10-05 18:47:00
TID_087194,UID_08250,126.09,2025-08-05 18:08:21
TID_087195,UID_04639,504.28,2025-08-06 09:21:20
TID_087196,UID_08891,560.0,2025-09-12 06:37:38
TID_087197,UID_01716,218.91,2025-08-12 11:00:38
TID_087198,UID_09779,366.83,2025-10-21 21:43:04
TID_087199,UID_04094,425.62,2025-08-26 04:35:29
TID_087200,UID_01519,406.88,2025-10-05 21:20:43
TID_087201,UID_04740,1749.16,2025-10-22 01:45:00
TID_087202,UID_12530,723.55,2025-10-21 10:20:43
TID_087203,UID_07230,3130.12,2025-08-10 18:14:25
TID_087204,UID_08121,146.21,2025-08-26 07:56:45
TID_087205,UID_14435,182.32,2025-08-03 22:42:22
TID_087206,UID_08298,232.03,2025-09-14 10:26:42
TID_087207,UID_05710,120.45,2025-09-18 19:05:31
TID_087208,UID_03346,262.09,2025-09-22 17:47:04
TID_087209,UID_13384,201.46,2025-08-28 20:51:39
TID_087210,UID_02285,208.86,2025-10-19 11:23:34
TID_087211,UID_09084,368.57,2025-08-03 01:12:49
TID_087212,UID_05791,1451.43,2025-09-10 17:52:47
TID_087213,UID_12983,204.38,2025-08-16 01:22:58
TID_087214,UID_05870,255.69,2025-10-10 14:28:34
TID_087215,UID_07914,702.01,2025-09-05 23:02:24
TID_087216,UID_06861,95.8,2025-08-16 22:53:47
TID_087217,UID_01673,353.37,2025-08-21 07:29:59
TID_087218,UID_14544,76.64,2025-08-03 03:56:48
TID_087219,UID_05309,55.89,2025-08-11 16:55:52
TID_087220,UID_14270,56.51,2025-10-02 14:17:13
TID_087221,UID_00915,721.94,2025-08-26 01:36:59
TID_087222,UID_00610,78.16,2025-08-16 16:23:11
TID_087223,UID_00127,536.2,2025-10-24 13:04:50
TID_087224,UID_02539,34.13,2025-10-16 09:29:42
TID_087225,UID_08519,111.59,2025-10-01 15:07:19
TID_087226,UID_02346,147.29,2025-08-07 18:06:01
TID_087227,UID_11093,2562.03,2025-09-11 07:27:04
TID_087228,UID_13338,236.53,2025-09-07 04:16:02
TID_087229,UID_07878,373.32,2025-09-29 14:59:42
TID_087230,UID_12637,75.78,2025-08-23 21:17:00
TID_087231,UID_01818,187.26,2025-10-18 06:17:29
TID_087232,UID_12767,67.74,2025-10-10 01:27:13
TID_087233,UID_01992,285.91,2025-08-26 19:21:49
TID_087234,UID_14120,119.33,2025-10-19 21:15:08
TID_087235,UID_07432,331.31,2025-10-02 04:03:14
TID_087236,UID_07218,109.45,2025-08-26 08:23:45
TID_087237,UID_12489,638.33,2025-08-03 15:28:31
TID_087238,UID_11549,72.58,2025-08-27 02:12:46
TID_087239,UID_14229,884.21,2025-10-01 18:09:14
TID_087240,UID_10078,48.38,2025-10-17 18:46:34
TID_087241,UID_08717,542.87,2025-10-17 15:12:45
TID_087242,UID_01082,700.49,2025-10-14 02:49:14
TID_087243,UID_03735,167.04,2025-09-28 21:24:28
TID_087244,UID_11787,75.04,2025-10-22 06:30:26
TID_087245,UID_04602,183.1,2025-08-09 19:50:43
TID_087246,UID_04355,667.94,2025-08-04 17:34:32
TID_087247,UID_08213,54.8,2025-10-01 17:07:09
TID_087248,UID_04392,59.28,2025-09-04 05:28:11
TID_087249,UID_02283,464.56,2025-09-16 12:42:58
TID_087250,UID_01887,108.08,2025-08-20 04:17:12
TID_087251,UID_14255,316.65,2025-10-03 08:45:23
TID_087252,UID_04449,7.53,2025-10-09 14:59:28
TID_087253,UID_13313,311.06,2025-08-27 04:38:42
TID_087254,UID_08494,113.89,2025-08-01 16:47:21
TID_087255,UID_04471,472.27,2025-10-11 13:11:30
TID_087256,UID_05484,27.86,2025-07-29 22:06:13
TID_087257,UID_13092,139.46,2025-10-18 05:03:20
TID_087258,UID_01329,224.75,2025-08-13 01:03:36
TID_087259,UID_00420,56.06,2025-09-25 09:06:49
TID_087260,UID_02287,102.82,2025-09-27 09:11:04
TID_087261,UID_08188,248.15,2025-08-09 14:24:40
TID_087262,UID_14406,289.28,2025-09-16 15:04:06
TID_087263,UID_13313,1034.39,2025-09-02 02:02:08
TID_087264,UID_03290,183.87,2025-10-03 08:16:14
TID_087265,UID_03381,100.86,2025-09-21 09:33:23
TID_087266,UID_11016,1143.34,2025-09-18 05:58:11
TID_087267,UID_08588,68.42,2025-08-02 13:58:11
TID_087268,UID_10184,113.22,2025-08-25 15:25:09
TID_087269,UID_04050,2548.09,2025-08-28 07:35:10
TID_087270,UID_09797,687.99,2025-08-09 12:10:49
TID_087271,UID_07110,771.98,2025-08-06 15:44:43
TID_087272,UID_09465,225.63,2025-08-29 08:11:39
TID_087273,UID_06364,677.12,2025-10-22 12:20:34
TID_087274,UID_06284,412.2,2025-08-13 22:17:38
TID_087275,UID_10406,718.14,2025-10-08 05:30:34
TID_087276,UID_11893,157.65,2025-08-18 01:24:58
TID_087277,UID_10224,413.0,2025-08-23 04:19:50
TID_087278,UID_13522,160.21,2025-10-20 22:09:57
TID_087279,UID_03342,1080.64,2025-10-04 11:45:34
TID_087280,UID_11491,121.94,2025-10-04 15:08:39
TID_087281,UID_12179,816.52,2025-09-29 10:56:06
TID_087282,UID_04011,355.31,2025-10-21 02:58:59
TID_087283,UID_04348,2004.92,2025-07-30 07:10:29
TID_087284,UID_02714,80.3,2025-09-09 20:22:47
TID_087285,UID_07610,387.17,2025-08-08 09:59:57
TID_087286,UID_00680,141.55,2025-10-11 23:41:34
TID_087287,UID_11453,506.27,2025-08-30 01:02:18
TID_087288,UID_01604,84.67,2025-09-08 15:49:50
TID_087289,UID_06210,675.4,2025-09-07 06:07:20
TID_087290,UID_09146,653.6,2025-09-27 05:44:58
TID_087291,UID_11029,631.25,2025-09-09 23:38:09
TID_087292,UID_10794,818.38,2025-08-02 10:27:33
TID_087293,UID_14579,1132.33,2025-10-08 01:09:47
TID_087294,UID_07975,60.43,2025-08-03 14:12:42
TID_087295,UID_09610,261.49,2025-10-08 15:50:48
TID_087296,UID_02636,208.63,2025-10-11 01:04:11
TID_087297,UID_13886,79.7,2025-08-17 06:31:49
TID_087298,UID_07355,475.16,2025-07-29 19:01:14
TID_087299,UID_13404,589.8,2025-10-17 00:43:40
TID_087300,UID_13825,164.28,2025-08-14 14:36:19
TID_087301,UID_10117,32.18,2025-08-01 12:22:18
TID_087302,UID_14956,545.28,2025-10-13 09:07:34
TID_087303,UID_12216,321.31,2025-09-27 19:03:17
TID_087304,UID_04566,408.72,2025-08-31 05:15:16
TID_087305,UID_03911,245.05,2025-07-29 07:30:25
TID_087306,UID_13635,248.12,2025-08-30 01:15:30
TID_087307,UID_01881,785.06,2025-08-01 15:45:28
TID_087308,UID_03318,167.22,2025-08-07 19:05:13
TID_087309,UID_04465,157.65,2025-08-28 01:06:24
TID_087310,UID_12428,104.25,2025-08-09 23:14:34
TID_087311,UID_05170,109.92,2025-08-07 22:40:31
TID_087312,UID_01047,159.78,2025-09-07 08:49:08
TID_087313,UID_06943,505.96,2025-10-05 17:08:12
TID_087314,UID_12266,233.18,2025-08-20 05:54:49
TID_087315,UID_01304,230.05,2025-09-22 16:09:21
TID_087316,UID_07848,221.88,2025-09-09 03:22:44
TID_087317,UID_13421,72.36,2025-08-04 08:49:09
TID_087318,UID_08174,2097.87,2025-08-27 00:00:15
TID_087319,UID_03943,998.19,2025-08-20 04:18:28
TID_087320,UID_12855,381.55,2025-08-08 19:16:58
TID_087321,UID_01895,669.95,2025-10-03 17:53:50
TID_087322,UID_11559,162.34,2025-08-20 02:37:27
TID_087323,UID_06435,128.4,2025-08-19 16:10:56
TID_087324,UID_09639,223.64,2025-08-29 06:44:59
TID_087325,UID_00753,261.9,2025-09-19 04:08:21
TID_087326,UID_06851,380.84,2025-08-21 03:05:46
TID_087327,UID_09892,376.09,2025-07-30 23:48:24
TID_087328,UID_01933,633.87,2025-09-15 18:58:06
TID_087329,UID_04152,193.49,2025-08-05 21:53:59
TID_087330,UID_08497,855.67,2025-09-13 22:39:06
TID_087331,UID_02827,427.37,2025-08-26 02:52:40
TID_087332,UID_09311,267.48,2025-08-04 17:38:04
TID_087333,UID_04494,161.08,2025-08-11 08:35:37
TID_087334,UID_10053,391.16,2025-08-27 21:05:54
TID_087335,UID_11737,112.7,2025-08-10 18:41:27
TID_087336,UID_10443,566.25,2025-10-03 19:14:38
TID_087337,UID_01443,201.41,2025-08-06 12:12:14
TID_087338,UID_14428,229.4,2025-09-25 14:19:27
TID_087339,UID_09251,116.85,2025-08-19 18:18:39
TID_087340,UID_10186,1085.34,2025-10-10 09:40:15
TID_087341,UID_13362,417.67,2025-08-21 09:29:54
TID_087342,UID_04363,153.61,2025-08-22 05:22:18
TID_087343,UID_00855,64.19,2025-08-05 23:20:21
TID_087344,UID_04546,195.77,2025-07-30 01:21:06
TID_087345,UID_08354,105.33,2025-10-03 00:29:05
TID_087346,UID_02617,476.15,2025-10-12 01:40:24
TID_087347,UID_04759,216.67,2025-09-16 06:29:07
TID_087348,UID_07602,208.34,2025-08-22 21:23:52
TID_087349,UID_03269,837.19,2025-10-20 22:28:17
TID_087350,UID_07977,467.15,2025-09-12 20:45:40
TID_087351,UID_10046,596.88,2025-08-16 03:15:46
TID_087352,UID_00067,371.58,2025-10-01 01:39:54
TID_087353,UID_07907,1079.5,2025-09-27 22:38:19
TID_087354,UID_06640,42.49,2025-09-17 14:33:39
TID_087355,UID_13862,1029.44,2025-08-09 14:27:27
TID_087356,UID_11852,672.93,2025-09-10 13:39:19
TID_087357,UID_03286,1861.2,2025-09-16 08:58:33
TID_087358,UID_13259,412.18,2025-10-11 22:17:54
TID_087359,UID_05739,71.19,2025-10-22 09:18:37
TID_087360,UID_01252,90.23,2025-10-21 09:11:27
TID_087361,UID_06543,104.4,2025-10-04 16:59:30
TID_087362,UID_13939,162.16,2025-09-06 05:10:25
TID_087363,UID_03591,191.95,2025-08-30 16:16:40
TID_087364,UID_03228,1374.94,2025-09-29 13:42:27
TID_087365,UID_04267,59.03,2025-10-12 01:42:14
TID_087366,UID_01180,102.3,2025-07-27 20:32:48
TID_087367,UID_14775,315.12,2025-10-09 18:51:14
TID_087368,UID_06658,64.04,2025-09-14 16:53:25
TID_087369,UID_01638,153.99,2025-10-02 12:19:46
TID_087370,UID_07021,364.95,2025-09-22 08:56:32
TID_087371,UID_05464,368.69,2025-08-10 21:01:22
TID_087372,UID_06422,120.6,2025-09-18 15:45:11
TID_087373,UID_03557,963.53,2025-08-20 15:32:37
TID_087374,UID_02045,40.47,2025-10-13 05:31:24
TID_087375,UID_02627,279.59,2025-09-03 05:49:52
TID_087376,UID_10984,252.0,2025-09-01 08:31:39
TID_087377,UID_02549,138.87,2025-09-04 10:08:59
TID_087378,UID_05328,503.45,2025-09-13 16:23:20
TID_087379,UID_00707,142.29,2025-09-09 00:52:21
TID_087380,UID_06718,705.16,2025-08-24 09:09:09
TID_087381,UID_06153,1425.11,2025-08-20 07:48:04
TID_087382,UID_12029,78.58,2025-10-02 13:31:52
TID_087383,UID_10452,287.71,2025-10-07 22:04:06
TID_087384,UID_03465,113.28,2025-07-28 11:06:30
TID_087385,UID_01563,309.29,2025-08-05 05:32:05
TID_087386,UID_08472,120.2,2025-09-28 09:35:29
TID_087387,UID_14886,380.32,2025-09-17 21:51:15
TID_087388,UID_10085,42.75,2025-09-10 23:43:34
TID_087389,UID_10381,539.52,2025-10-08 13:00:44
TID_087390,UID_08858,269.7,2025-08-23 11:38:25
TID_087391,UID_14229,178.9,2025-10-21 21:00:11
TID_087392,UID_03409,758.57,2025-09-14 02:37:21
TID_087393,UID_11504,77.61,2025-10-05 22:14:01
TID_087394,UID_02193,461.51,2025-09-08 04:22:32
TID_087395,UID_13599,190.62,2025-10-11 11:30:12
