MerchantID,Industry_Code,Avg_Transaction_Size,Fraud_Rate_30d,GeoBlacklist
MID_68512,IND_15,223.87,0.0047,[]
MID_68513,IND_14,100.32,0.0141,"[""AF"", ""VE""]"
MID_68514,IND_14,214.89,0.0121,"[""RU"", ""AF""]"
MID_68515,IND_20,90.6,0.012,"[""IR""]"
MID_68516,IND_09,395.82,0.0132,[]
MID_68517,IND_08,593.55,0.0088,"[""RU"", ""IR"", ""IQ""]"
MID_68518,IND_07,379.55,0.007,[]
MID_68519,IND_04,647.84,0.0062,[]
MID_68520,IND_02,536.44,0.0025,[]
MID_68521,IND_12,162.91,0.002,"[""CD""]"
MID_68522,IND_07,678.75,0.019,"[""CD""]"
MID_68523,IND_04,311.4,0.0069,[]
MID_68524,IND_17,183.29,0.0056,[]
MID_68525,IND_11,197.81,0.0046,[]
MID_68526,IND_04,654.72,0.0189,"[""VE""]"
MID_68527,IND_06,455.87,0.0079,"[""KP"", ""UA""]"
MID_68528,IND_10,374.68,0.0106,"[""RU"", ""VE""]"
MID_68529,IND_12,227.73,0.0047,[]
MID_68530,IND_17,131.23,0.0069,[]
MID_68531,IND_12,118.44,0.0163,[]
MID_68532,IND_10,290.59,0.0128,[]
MID_68533,IND_09,582.21,0.0153,[]
MID_68534,IND_04,534.28,0.0095,"[""SY"", ""UA""]"
MID_68535,IND_01,501.19,0.0019,[]
MID_68536,IND_23,32.55,0.0069,[]
MID_68537,IND_18,36.81,0.0176,"[""IQ"", ""IR""]"
MID_68538,IND_09,392.58,0.0044,"[""AF""]"
MID_68539,IND_19,18.33,0.0066,"[""SY""]"
MID_68540,IND_14,64.2,0.0053,[]
MID_68541,IND_19,185.72,0.0083,[]
MID_68542,IND_13,48.64,0.0012,[]
MID_68543,IND_16,149.7,0.014,[]
MID_68544,IND_02,605.59,0.0048,[]
MID_68545,IND_08,887.71,0.0176,"[""AF"", ""RU""]"
MID_68546,IND_20,120.28,0.0147,[]
MID_68547,IND_03,846.85,0.0059,[]
MID_68548,IND_11,183.51,0.0167,[]
MID_68549,IND_14,158.07,0.0025,"[""IR"", ""SY"", ""RU""]"
MID_68550,IND_04,217.23,0.0073,[]
MID_68551,IND_06,567.05,0.0076,"[""IQ"", ""IR""]"
MID_68552,IND_03,759.04,0.004,[]
MID_68553,IND_06,1.0,0.0159,"[""IR""]"
MID_68554,IND_14,72.61,0.0106,[]
MID_68555,IND_13,217.92,0.0056,[]
MID_68556,IND_05,284.66,0.0104,"[""KP"", ""VE""]"
MID_68557,IND_05,670.92,0.0123,[]
MID_68558,IND_17,7.44,0.0039,[]
MID_68559,IND_15,112.06,0.0087,[]
MID_68560,IND_13,47.07,0.0056,[]
MID_68561,IND_19,313.07,0.0048,"[""RU""]"
MID_68562,IND_09,433.15,0.0079,"[""SY"", ""AF""]"
MID_68563,IND_02,631.45,0.013,"[""UA""]"
MID_68564,IND_14,181.28,0.0051,"[""IR""]"
MID_68565,IND_09,466.0,0.0065,[]
MID_68566,IND_06,958.82,0.007,[]
MID_68567,IND_17,27.69,0.0093,"[""CD"", ""SY""]"
MID_68568,IND_18,244.82,0.0086,[]
MID_68569,IND_04,744.55,0.0159,[]
MID_68570,IND_05,361.34,0.0102,"[""CD"", ""UA""]"
MID_68571,IND_23,95.25,0.0154,[]
MID_68572,IND_28,56.85,0.0142,"[""IQ""]"
MID_68573,IND_11,172.86,0.0153,"[""UA"", ""IR""]"
MID_68574,IND_24,43.48,0.0046,[]
MID_68575,IND_18,89.83,0.0075,"[""IR"", ""VE""]"
MID_68576,IND_10,1.0,0.0011,"[""UA"", ""SY"", ""CD""]"
MID_68577,IND_09,936.03,0.0064,[]
MID_68578,IND_18,47.78,0.002,[]
MID_68579,IND_26,63.63,0.003,[]
MID_68580,IND_03,366.7,0.0083,[]
MID_68581,IND_11,165.67,0.0072,[]
MID_68582,IND_20,99.73,0.0085,[]
MID_68583,IND_03,1.0,0.0042,"[""CD""]"
MID_68584,IND_18,8.45,0.0035,[]
MID_68585,IND_12,222.87,0.0037,[]
MID_68586,IND_17,157.51,0.0018,[]
MID_68587,IND_18,161.29,0.0054,[]
MID_68588,IND_18,1.0,0.0079,[]
MID_68589,IND_01,489.95,0.0071,"[""IR""]"
MID_68590,IND_07,430.53,0.0026,"[""RU""]"
MID_68591,IND_16,73.02,0.007,[]
MID_68592,IND_02,783.91,0.0128,"[""RU""]"
MID_68593,IND_13,167.56,0.0069,[]
MID_68594,IND_15,111.13,0.0048,[]
MID_68595,IND_30,68.48,0.0133,"[""VE""]"
MID_68596,IND_06,824.45,0.0067,"[""AF"", ""CD"", ""IR""]"
MID_68597,IND_18,250.58,0.0091,[]
MID_68598,IND_03,242.03,0.0026,"[""SY"", ""VE""]"
MID_68599,IND_18,67.72,0.0033,[]
MID_68600,IND_02,466.49,0.0066,[]
MID_68601,IND_16,98.98,0.0036,"[""AF"", ""UA""]"
MID_68602,IND_25,24.44,0.0086,[]
MID_68603,IND_11,260.08,0.0128,[]
MID_68604,IND_17,159.35,0.0052,[]
MID_68605,IND_14,104.64,0.0068,[]
MID_68606,IND_04,571.53,0.0035,[]
MID_68607,IND_06,365.97,0.0152,[]
MID_68608,IND_02,1.0,0.0169,[]
MID_68609,IND_04,139.1,0.0224,[]
MID_68610,IND_04,658.98,0.0117,[]
MID_68611,IND_05,176.28,0.0087,"[""KP""]"
MID_68612,IND_26,48.99,0.0081,[]
MID_68613,IND_12,131.59,0.0118,[]
MID_68614,IND_25,54.58,0.0095,[]
MID_68615,IND_15,125.19,0.008,[]
MID_68616,IND_03,693.38,0.0066,[]
MID_68617,IND_01,311.39,0.0082,"[""SY"", ""CD"", ""RU""]"
MID_68618,IND_10,546.08,0.02,"[""VE"", ""IR"", ""SY""]"
MID_68619,IND_05,159.08,0.0094,[]
MID_68620,IND_18,114.56,0.0079,"[""VE"", ""SY""]"
MID_68621,IND_01,382.29,0.0072,"[""AF"", ""IQ""]"
MID_68622,IND_03,612.93,0.0109,[]
MID_68623,IND_30,53.96,0.0081,[]
MID_68624,IND_05,318.97,0.0044,[]
MID_68625,IND_23,31.0,0.0038,"[""IR""]"
MID_68626,IND_12,74.27,0.0033,[]
MID_68627,IND_20,109.4,0.0075,[]
MID_68628,IND_17,288.83,0.0042,[]
MID_68629,IND_07,552.66,0.0056,"[""CD""]"
MID_68630,IND_04,683.92,0.0014,[]
MID_68631,IND_20,138.68,0.0081,[]
MID_68632,IND_18,209.49,0.0115,[]
MID_68633,IND_18,201.35,0.0079,"[""SY"", ""UA""]"
MID_68634,IND_23,45.56,0.0048,"[""CD""]"
MID_68635,IND_10,373.64,0.0097,[]
MID_68636,IND_12,42.96,0.0058,[]
MID_68637,IND_06,322.85,0.0221,[]
MID_68638,IND_12,259.9,0.0096,"[""KP"", ""RU""]"
MID_68639,IND_15,79.92,0.0161,[]
MID_68640,IND_18,77.01,0.0155,[]
MID_68641,IND_19,172.85,0.0056,"[""CD"", ""VE""]"
MID_68642,IND_12,179.43,0.0014,"[""SY"", ""IQ""]"
MID_68643,IND_18,195.7,0.0028,"[""SY"", ""VE""]"
MID_68644,IND_09,370.33,0.0044,"[""KP"", ""IR"", ""CD""]"
MID_68645,IND_08,827.82,0.01,[]
MID_68646,IND_17,25.77,0.0052,[]
MID_68647,IND_05,1.0,0.0117,[]
MID_68648,IND_05,833.59,0.0126,[]
MID_68649,IND_11,139.0,0.0082,[]
MID_68650,IND_16,144.69,0.0129,[]
MID_68651,IND_05,1068.44,0.0057,[]
MID_68652,IND_13,223.41,0.0074,[]
MID_68653,IND_05,82.03,0.0058,[]
MID_68654,IND_13,28.21,0.007,[]
MID_68655,IND_19,215.06,0.01,"[""KP"", ""VE""]"
MID_68656,IND_15,36.2,0.0044,[]
MID_68657,IND_09,646.47,0.0086,[]
MID_68658,IND_23,28.34,0.0071,"[""IR"", ""AF""]"
MID_68659,IND_20,116.1,0.0022,[]
MID_68660,IND_17,208.72,0.008,[]
MID_68661,IND_03,259.42,0.0049,[]
MID_68662,IND_30,61.67,0.0079,"[""VE""]"
MID_68663,IND_09,835.05,0.0072,[]
MID_68664,IND_25,57.75,0.0176,"[""IR"", ""VE""]"
MID_68665,IND_29,45.74,0.0081,[]
MID_68666,IND_14,10.73,0.0178,[]
MID_68667,IND_11,174.84,0.0092,"[""UA"", ""CD""]"
MID_68668,IND_13,175.55,0.008,[]
MID_68669,IND_17,186.53,0.0086,[]
MID_68670,IND_13,20.71,0.0043,[]
MID_68671,IND_05,329.46,0.0026,[]
MID_68672,IND_24,50.73,0.0115,[]
MID_68673,IND_11,159.55,0.0042,"[""RU"", ""IR""]"
MID_68674,IND_18,51.51,0.0086,[]
MID_68675,IND_14,16.36,0.0149,"[""SY"", ""RU""]"
MID_68676,IND_01,360.67,0.0164,"[""KP""]"
MID_68677,IND_01,818.25,0.0181,"[""CD""]"
MID_68678,IND_20,177.05,0.006,"[""IQ""]"
MID_68679,IND_17,138.36,0.0149,[]
MID_68680,IND_07,122.6,0.0016,"[""IR""]"
MID_68681,IND_27,75.21,0.0134,"[""IQ""]"
MID_68682,IND_05,525.65,0.0081,"[""AF""]"
MID_68683,IND_12,51.92,0.0095,"[""VE""]"
MID_68684,IND_20,46.91,0.0036,"[""IR"", ""KP"", ""IQ""]"
MID_68685,IND_19,71.63,0.0153,"[""IR""]"
MID_68686,IND_02,396.27,0.0031,[]
MID_68687,IND_19,146.95,0.0106,"[""KP""]"
MID_68688,IND_02,536.67,0.0093,[]
MID_68689,IND_29,33.45,0.0027,[]
MID_68690,IND_24,59.7,0.0025,[]
MID_68691,IND_24,57.09,0.0049,[]
MID_68692,IND_06,253.54,0.0031,[]
MID_68693,IND_28,64.64,0.0073,[]
MID_68694,IND_17,40.61,0.0121,[]
MID_68695,IND_07,110.04,0.0126,"[""KP""]"
MID_68696,IND_06,649.87,0.0145,[]
MID_68697,IND_06,342.17,0.0104,"[""VE""]"
MID_68698,IND_07,726.25,0.0077,[]
MID_68699,IND_12,132.66,0.0037,"[""KP""]"
MID_68700,IND_15,210.38,0.0138,[]
MID_68701,IND_10,514.01,0.0043,[]
MID_68702,IND_10,1072.94,0.0104,[]
MID_68703,IND_17,94.91,0.0051,[]
MID_68704,IND_30,25.82,0.0196,[]
MID_68705,IND_03,671.07,0.0088,"[""AF""]"
MID_68706,IND_17,68.42,0.0188,[]
MID_68707,IND_01,384.19,0.0112,[]
MID_68708,IND_14,108.02,0.0186,[]
MID_68709,IND_19,107.36,0.0133,[]
MID_68710,IND_09,678.73,0.0092,"[""UA""]"
MID_68711,IND_05,725.78,0.0019,[]
MID_68712,IND_19,238.69,0.0113,"[""IQ"", ""RU""]"
MID_68713,IND_16,57.98,0.0157,"[""CD""]"
MID_68714,IND_08,795.45,0.0046,"[""AF""]"
MID_68715,IND_08,555.49,0.0058,[]
MID_68716,IND_22,50.2,0.0078,[]
MID_68717,IND_21,43.2,0.0053,[]
MID_68718,IND_02,760.56,0.0141,[]
MID_68719,IND_15,1.0,0.0198,[]
MID_68720,IND_18,64.36,0.0058,"[""UA"", ""RU""]"
MID_68721,IND_15,324.88,0.0131,[]
MID_68722,IND_18,205.89,0.0021,[]
MID_68723,IND_15,165.35,0.0095,"[""VE"", ""RU""]"
MID_68724,IND_19,141.77,0.0136,[]
MID_68725,IND_07,698.93,0.0113,"[""IQ"", ""SY"", ""IR""]"
MID_68726,IND_17,171.22,0.0099,[]
MID_68727,IND_19,189.63,0.0108,[]
MID_68728,IND_13,150.39,0.0082,[]
MID_68729,IND_21,54.44,0.0025,"[""SY"", ""VE""]"
MID_68730,IND_18,327.41,0.0023,[]
MID_68731,IND_01,613.7,0.012,[]
MID_68732,IND_05,520.24,0.011,[]
MID_68733,IND_06,599.49,0.0097,[]
MID_68734,IND_14,170.17,0.0049,"[""VE"", ""CD""]"
MID_68735,IND_19,238.78,0.0065,"[""IR"", ""SY""]"
MID_68736,IND_13,246.26,0.0069,[]
MID_68737,IND_12,186.16,0.0116,[]
MID_68738,IND_17,276.6,0.0036,[]
MID_68739,IND_07,855.85,0.0106,"[""RU"", ""VE"", ""CD""]"
MID_68740,IND_13,103.58,0.0134,[]
MID_68741,IND_15,85.95,0.0055,"[""IR"", ""RU""]"
MID_68742,IND_10,360.84,0.0083,"[""IQ""]"
MID_68743,IND_03,310.37,0.0085,[]
MID_68744,IND_07,483.2,0.0084,"[""IQ"", ""UA"", ""KP""]"
MID_68745,IND_03,859.29,0.0092,[]
MID_68746,IND_03,277.88,0.0121,"[""KP"", ""UA""]"
MID_68747,IND_02,314.18,0.0095,[]
MID_68748,IND_20,182.69,0.0064,"[""CD"", ""VE""]"
MID_68749,IND_22,19.69,0.0023,[]
MID_68750,IND_19,177.41,0.0024,[]
MID_68751,IND_07,664.46,0.0061,[]
MID_68752,IND_04,537.65,0.0184,"[""CD""]"
MID_68753,IND_14,1.0,0.0134,[]
MID_68754,IND_09,630.78,0.0105,"[""VE""]"
MID_68755,IND_19,287.16,0.0114,[]
MID_68756,IND_10,937.63,0.0191,[]
MID_68757,IND_02,673.52,0.0063,[]
MID_68758,IND_15,44.55,0.0119,[]
MID_68759,IND_14,31.59,0.0059,[]
MID_68760,IND_17,67.24,0.0112,"[""KP""]"
MID_68761,IND_03,680.45,0.0089,"[""AF"", ""IQ""]"
MID_68762,IND_28,38.62,0.0126,[]
MID_68763,IND_24,58.24,0.0018,"[""SY"", ""RU""]"
MID_68764,IND_02,361.36,0.0049,[]
MID_68765,IND_03,533.03,0.0036,[]
MID_68766,IND_24,29.33,0.0179,[]
MID_68767,IND_19,143.52,0.0133,"[""RU"", ""SY""]"
MID_68768,IND_03,342.59,0.0141,"[""IQ"", ""AF"", ""CD""]"
MID_68769,IND_12,95.83,0.0133,[]
MID_68770,IND_08,107.13,0.0053,[]
MID_68771,IND_28,41.02,0.0152,"[""SY"", ""VE""]"
MID_68772,IND_06,846.92,0.0116,[]
MID_68773,IND_19,88.2,0.0082,"[""VE""]"
MID_68774,IND_10,1.0,0.0148,"[""SY""]"
MID_68775,IND_09,826.41,0.0044,"[""IR""]"
MID_68776,IND_20,141.26,0.0027,[]
MID_68777,IND_17,20.47,0.0223,"[""UA""]"
MID_68778,IND_07,915.58,0.0173,"[""CD""]"
MID_68779,IND_06,118.05,0.0069,[]
MID_68780,IND_05,400.14,0.0072,"[""IR""]"
MID_68781,IND_04,454.93,0.0099,[]
MID_68782,IND_08,398.09,0.0045,[]
MID_68783,IND_14,145.17,0.0017,[]
MID_68784,IND_18,69.12,0.0086,[]
MID_68785,IND_11,226.05,0.0036,[]
MID_68786,IND_08,195.14,0.0013,[]
MID_68787,IND_12,67.38,0.0063,"[""AF"", ""CD""]"
MID_68788,IND_20,277.94,0.002,[]
MID_68789,IND_18,46.85,0.0078,"[""UA""]"
MID_68790,IND_20,309.19,0.0065,[]
MID_68791,IND_01,674.71,0.005,"[""RU""]"
MID_68792,IND_09,1.0,0.0101,[]
MID_68793,IND_18,150.06,0.0034,[]
MID_68794,IND_08,1.0,0.0107,[]
MID_68795,IND_01,837.6,0.0108,"[""IR""]"
MID_68796,IND_05,477.84,0.0142,"[""SY""]"
MID_68797,IND_13,63.26,0.0145,[]
MID_68798,IND_18,151.58,0.0039,"[""SY""]"
MID_68799,IND_27,66.88,0.0026,"[""UA"", ""RU""]"
MID_68800,IND_09,106.73,0.0027,"[""VE""]"
MID_68801,IND_03,492.51,0.0024,[]
MID_68802,IND_01,763.97,0.0103,"[""KP""]"
MID_68803,IND_07,209.23,0.0137,"[""SY""]"
MID_68804,IND_04,616.93,0.0155,"[""IR"", ""AF""]"
MID_68805,IND_15,78.56,0.0074,[]
MID_68806,IND_03,303.46,0.0099,"[""AF"", ""UA"", ""RU""]"
MID_68807,IND_10,527.79,0.0127,[]
MID_68808,IND_04,437.31,0.0081,[]
MID_68809,IND_04,370.4,0.0157,"[""IQ"", ""RU""]"
MID_68810,IND_01,556.29,0.0074,[]
MID_68811,IND_01,305.36,0.0072,"[""KP""]"
MID_68812,IND_18,22.01,0.0162,"[""RU""]"
MID_68813,IND_20,181.52,0.0135,"[""VE""]"
MID_68814,IND_05,653.98,0.0059,"[""IR""]"
MID_68815,IND_06,735.28,0.0032,[]
MID_68816,IND_03,629.43,0.0039,[]
MID_68817,IND_04,407.43,0.0072,"[""SY"", ""CD""]"
MID_68818,IND_15,192.94,0.0105,"[""UA"", ""IQ""]"
MID_68819,IND_12,135.09,0.0031,[]
MID_68820,IND_18,89.12,0.0091,[]
MID_68821,IND_02,329.85,0.0209,[]
MID_68822,IND_13,259.0,0.0036,"[""RU""]"
MID_68823,IND_13,121.84,0.0038,"[""IR"", ""SY"", ""IQ""]"
MID_68824,IND_17,183.28,0.004,[]
MID_68825,IND_10,557.39,0.0069,"[""AF""]"
MID_68826,IND_01,1.0,0.0034,[]
MID_68827,IND_16,138.84,0.009,[]
MID_68828,IND_18,132.59,0.0084,[]
MID_68829,IND_12,166.76,0.0043,"[""KP""]"
MID_68830,IND_28,17.14,0.0044,"[""KP""]"
MID_68831,IND_06,328.02,0.0038,"[""RU""]"
MID_68832,IND_04,334.84,0.0068,[]
MID_68833,IND_14,122.06,0.0114,[]
MID_68834,IND_19,84.58,0.0161,"[""CD""]"
MID_68835,IND_10,664.25,0.0205,[]
MID_68836,IND_10,575.68,0.0054,"[""KP"", ""AF"", ""IQ""]"
MID_68837,IND_13,103.77,0.0043,[]
MID_68838,IND_03,454.98,0.0149,[]
MID_68839,IND_03,437.39,0.0107,[]
MID_68840,IND_10,104.19,0.007,"[""AF""]"
MID_68841,IND_03,731.79,0.0025,"[""RU""]"
MID_68842,IND_04,219.71,0.0132,[]
MID_68843,IND_15,1.0,0.0082,[]
MID_68844,IND_16,1.0,0.0226,[]
MID_68845,IND_15,68.05,0.0042,"[""VE""]"
MID_68846,IND_10,1060.07,0.0065,[]
MID_68847,IND_11,52.53,0.0086,"[""SY"", ""RU"", ""UA""]"
MID_68848,IND_18,204.16,0.0055,[]
MID_68849,IND_20,154.93,0.0036,[]
MID_68850,IND_28,66.82,0.0102,[]
MID_68851,IND_05,576.39,0.003,"[""KP""]"
MID_68852,IND_04,462.35,0.0034,[]
MID_68853,IND_06,573.87,0.0072,[]
MID_68854,IND_19,67.41,0.0132,[]
MID_68855,IND_03,325.03,0.0081,[]
MID_68856,IND_01,971.44,0.0207,"[""SY""]"
MID_68857,IND_08,106.04,0.0047,[]
MID_68858,IND_10,327.04,0.0129,"[""VE""]"
MID_68859,IND_07,712.48,0.0059,[]
MID_68860,IND_11,44.78,0.0066,[]
MID_68861,IND_04,393.97,0.0072,"[""IQ"", ""IR""]"
MID_68862,IND_29,64.92,0.0154,[]
MID_68863,IND_16,276.3,0.0156,[]
MID_68864,IND_06,771.19,0.0066,[]
MID_68865,IND_19,29.58,0.0117,[]
MID_68866,IND_19,66.75,0.0041,"[""VE"", ""UA""]"
MID_68867,IND_20,246.16,0.0114,[]
MID_68868,IND_10,395.88,0.0081,[]
MID_68869,IND_13,185.1,0.0065,[]
MID_68870,IND_01,373.97,0.0075,[]
MID_68871,IND_04,625.61,0.0028,"[""AF""]"
MID_68872,IND_19,349.97,0.0024,"[""AF"", ""SY""]"
MID_68873,IND_14,109.58,0.0104,[]
MID_68874,IND_13,151.13,0.0128,[]
MID_68875,IND_05,830.44,0.011,[]
MID_68876,IND_01,406.98,0.0037,[]
MID_68877,IND_06,814.26,0.0073,[]
MID_68878,IND_19,201.63,0.011,[]
MID_68879,IND_16,227.37,0.0045,[]
MID_68880,IND_08,942.21,0.0056,"[""RU""]"
MID_68881,IND_13,277.23,0.0026,"[""CD"", ""SY"", ""VE""]"
MID_68882,IND_11,48.48,0.0032,"[""IQ"", ""SY""]"
MID_68883,IND_11,168.99,0.0045,[]
MID_68884,IND_11,132.88,0.0111,"[""VE""]"
MID_68885,IND_15,87.12,0.0068,[]
MID_68886,IND_13,29.39,0.0033,[]
MID_68887,IND_13,217.64,0.0042,[]
MID_68888,IND_02,375.72,0.0154,"[""AF""]"
MID_68889,IND_12,87.86,0.0171,"[""SY"", ""IR""]"
MID_68890,IND_09,109.75,0.0149,[]
MID_68891,IND_08,541.72,0.0189,"[""RU""]"
MID_68892,IND_07,783.93,0.0052,"[""IQ"", ""VE""]"
MID_68893,IND_07,596.44,0.0171,[]
MID_68894,IND_11,59.44,0.0024,"[""SY"", ""RU""]"
MID_68895,IND_29,48.61,0.0029,[]
MID_68896,IND_15,143.81,0.0056,"[""VE""]"
MID_68897,IND_17,180.32,0.0118,[]
MID_68898,IND_01,431.03,0.0036,[]
MID_68899,IND_21,28.75,0.0071,"[""SY"", ""IR"", ""AF""]"
MID_68900,IND_15,121.87,0.0106,"[""UA""]"
MID_68901,IND_11,1.0,0.0083,"[""IR"", ""CD""]"
MID_68902,IND_05,404.05,0.0087,[]
MID_68903,IND_02,1.0,0.0106,"[""UA""]"
MID_68904,IND_10,692.85,0.0021,"[""RU""]"
MID_68905,IND_06,684.5,0.0076,[]
MID_68906,IND_02,256.12,0.0036,[]
MID_68907,IND_17,117.45,0.0135,"[""IR"", ""VE""]"
MID_68908,IND_12,161.12,0.0023,[]
MID_68909,IND_03,461.97,0.0072,"[""SY""]"
MID_68910,IND_14,151.68,0.0083,"[""UA"", ""IQ""]"
MID_68911,IND_03,1.0,0.0047,"[""KP"", ""IR""]"
MID_68912,IND_18,275.06,0.0217,"[""VE""]"
MID_68913,IND_04,599.83,0.0121,[]
MID_68914,IND_13,133.42,0.0042,[]
MID_68915,IND_20,241.58,0.0057,[]
MID_68916,IND_20,251.35,0.0126,[]
MID_68917,IND_08,340.49,0.0052,[]
MID_68918,IND_02,487.54,0.0098,[]
MID_68919,IND_19,197.98,0.0032,[]
MID_68920,IND_17,92.25,0.0037,[]
MID_68921,IND_17,195.61,0.0126,"[""SY""]"
MID_68922,IND_15,181.23,0.0179,[]
MID_68923,IND_15,167.42,0.0188,"[""KP"", ""SY""]"
MID_68924,IND_20,51.15,0.0097,"[""IR""]"
MID_68925,IND_14,210.97,0.0041,"[""KP""]"
MID_68926,IND_03,169.28,0.0161,"[""IQ"", ""AF"", ""IR""]"
MID_68927,IND_05,584.29,0.0052,[]
MID_68928,IND_12,153.87,0.0055,[]
MID_68929,IND_18,59.05,0.0127,[]
MID_68930,IND_20,1.0,0.0121,"[""VE""]"
MID_68931,IND_03,482.09,0.0037,"[""CD"", ""SY""]"
MID_68932,IND_20,133.35,0.0081,[]
MID_68933,IND_01,307.36,0.0072,"[""SY"", ""RU""]"
MID_68934,IND_11,145.32,0.0033,[]
MID_68935,IND_05,753.76,0.0063,"[""UA""]"
MID_68936,IND_15,203.3,0.0028,"[""RU""]"
MID_68937,IND_14,306.75,0.0113,"[""KP"", ""RU""]"
MID_68938,IND_15,12.4,0.0134,[]
MID_68939,IND_01,514.71,0.0072,"[""IR"", ""RU"", ""AF""]"
MID_68940,IND_22,32.15,0.0084,[]
MID_68941,IND_16,66.86,0.0098,[]
MID_68942,IND_06,404.08,0.0165,[]
MID_68943,IND_06,1040.58,0.0141,"[""AF"", ""RU""]"
MID_68944,IND_12,144.94,0.0225,"[""UA"", ""IQ""]"
MID_68945,IND_10,222.01,0.0095,"[""IR""]"
MID_68946,IND_18,137.19,0.0059,"[""IQ"", ""SY"", ""KP""]"
MID_68947,IND_19,68.13,0.0064,"[""VE"", ""CD""]"
MID_68948,IND_21,37.04,0.0087,[]
MID_68949,IND_16,78.94,0.0106,[]
MID_68950,IND_08,838.69,0.0122,"[""IQ""]"
MID_68951,IND_17,187.93,0.0041,[]
MID_68952,IND_14,65.19,0.0146,"[""SY"", ""VE""]"
MID_68953,IND_20,209.39,0.0045,[]
MID_68954,IND_17,136.98,0.0103,"[""SY""]"
MID_68955,IND_02,490.62,0.0079,[]
MID_68956,IND_12,72.9,0.0113,[]
MID_68957,IND_01,783.01,0.0032,[]
MID_68958,IND_04,575.76,0.0182,"[""IR"", ""KP"", ""AF""]"
MID_68959,IND_26,33.03,0.0063,"[""AF"", ""CD"", ""VE""]"
MID_68960,IND_27,76.11,0.0101,"[""IR"", ""AF"", ""CD""]"
MID_68961,IND_20,270.48,0.0048,"[""IR"", ""IQ"", ""AF""]"
MID_68962,IND_17,106.19,0.0103,"[""CD"", ""VE""]"
MID_68963,IND_06,1284.06,0.003,[]
MID_68964,IND_19,1.0,0.0096,[]
MID_68965,IND_07,804.88,0.0043,[]
MID_68966,IND_01,695.03,0.0131,[]
MID_68967,IND_14,340.65,0.0162,[]
MID_68968,IND_12,64.57,0.0019,[]
MID_68969,IND_16,64.15,0.0036,[]
MID_68970,IND_13,157.67,0.0157,[]
MID_68971,IND_20,191.93,0.0094,"[""IR"", ""CD""]"
MID_68972,IND_05,241.08,0.0113,"[""RU""]"
MID_68973,IND_12,122.23,0.0041,[]
MID_68974,IND_05,416.97,0.0031,[]
MID_68975,IND_17,87.25,0.0106,[]
MID_68976,IND_10,839.78,0.0079,"[""UA"", ""KP""]"
MID_68977,IND_09,475.67,0.0072,[]
MID_68978,IND_05,657.34,0.0029,[]
MID_68979,IND_08,309.3,0.0158,[]
MID_68980,IND_06,362.8,0.0036,"[""IR""]"
MID_68981,IND_03,999.96,0.0085,"[""UA"", ""AF""]"
MID_68982,IND_01,838.75,0.0047,[]
MID_68983,IND_19,158.39,0.0191,"[""AF"", ""RU""]"
MID_68984,IND_03,457.49,0.0051,[]
MID_68985,IND_18,1.0,0.0063,"[""IQ""]"
MID_68986,IND_13,154.12,0.0058,[]
MID_68987,IND_09,106.42,0.0125,[]
MID_68988,IND_13,97.52,0.012,[]
MID_68989,IND_01,703.18,0.0037,[]
MID_68990,IND_08,46.66,0.0074,[]
MID_68991,IND_10,509.58,0.0089,"[""RU""]"
MID_68992,IND_04,169.08,0.0117,[]
MID_68993,IND_03,719.18,0.0021,[]
MID_68994,IND_16,214.37,0.0044,[]
MID_68995,IND_12,272.98,0.0068,"[""UA""]"
MID_68996,IND_07,1.0,0.0183,"[""AF""]"
MID_68997,IND_04,186.69,0.0047,[]
MID_68998,IND_05,168.3,0.0108,[]
MID_68999,IND_01,667.8,0.0044,[]
MID_69000,IND_20,233.0,0.0098,[]
MID_69001,IND_05,1088.1,0.0066,"[""IQ""]"
MID_69002,IND_18,245.66,0.0069,"[""IR"", ""IQ""]"
MID_69003,IND_16,1.0,0.0106,[]
MID_69004,IND_09,128.99,0.0033,"[""SY"", ""VE""]"
MID_69005,IND_15,278.7,0.0221,[]
MID_69006,IND_08,443.74,0.0112,"[""IR""]"
MID_69007,IND_18,151.04,0.0044,[]
MID_69008,IND_02,853.58,0.0028,[]
MID_69009,IND_18,134.14,0.0114,"[""AF""]"
MID_69010,IND_11,31.39,0.007,[]
MID_69011,IND_17,236.26,0.0022,[]
MID_69012,IND_11,113.52,0.0043,[]
MID_69013,IND_10,219.29,0.0161,[]
MID_69014,IND_06,45.5,0.0117,"[""VE""]"
MID_69015,IND_29,30.03,0.0026,[]
MID_69016,IND_01,491.43,0.007,[]
MID_69017,IND_04,101.76,0.0092,"[""CD"", ""IQ""]"
MID_69018,IND_08,446.96,0.01,"[""SY""]"
MID_69019,IND_02,1227.85,0.0075,[]
MID_69020,IND_14,209.43,0.0084,[]
MID_69021,IND_03,710.53,0.013,[]
MID_69022,IND_14,157.2,0.0176,[]
MID_69023,IND_04,688.69,0.0118,[]
MID_69024,IND_25,80.12,0.0097,"[""SY""]"
MID_69025,IND_03,344.82,0.0056,[]
MID_69026,IND_09,1106.11,0.0029,[]
MID_69027,IND_01,475.24,0.0069,[]
MID_69028,IND_19,1.0,0.0097,[]
MID_69029,IND_02,1.0,0.0077,[]
MID_69030,IND_12,135.98,0.0098,[]
MID_69031,IND_05,1045.04,0.0057,[]
