Date_Hour,Metric,Transaction_Volume,Total_Amount,Fraud_Count
2025-09-30 22:00:00,CREDIT,194,74128.78,2
2025-09-30 22:00:00,DEBIT,206,103351.77,2
2025-09-30 22:00:00,P2P_TRANSFER,161,66433.17,1
2025-09-30 23:00:00,CREDIT,111,43442.24,0
2025-09-30 23:00:00,DEBIT,137,41797.64,1
2025-09-30 23:00:00,P2P_TRANSFER,119,99226.09,1
2025-10-01 00:00:00,CREDIT,188,56432.09,1
2025-10-01 00:00:00,DEBIT,234,137139.3,2
2025-10-01 00:00:00,P2P_TRANSFER,265,214394.21,3
2025-10-01 01:00:00,CREDIT,229,80399.0,0
2025-10-01 01:00:00,DEBIT,183,174699.16,2
2025-10-01 01:00:00,P2P_TRANSFER,416,343977.86,3
2025-10-01 02:00:00,CREDIT,381,287278.43,2
2025-10-01 02:00:00,DEBIT,318,297411.76,3
2025-10-01 02:00:00,P2P_TRANSFER,316,190535.02,3
2025-10-01 03:00:00,CREDIT,155,60804.65,1
2025-10-01 03:00:00,DEBIT,296,113796.43,2
2025-10-01 03:00:00,P2P_TRANSFER,182,90385.63,0
2025-10-01 04:00:00,CREDIT,167,188308.07,3
2025-10-01 04:00:00,DEBIT,189,151288.93,2
2025-10-01 04:00:00,P2P_TRANSFER,156,145977.41,1
2025-10-01 05:00:00,CREDIT,174,188413.81,2
2025-10-01 05:00:00,DEBIT,109,92285.73,2
2025-10-01 05:00:00,P2P_TRANSFER,73,60473.93,1
2025-10-01 06:00:00,CREDIT,120,79981.52,1
2025-10-01 06:00:00,DEBIT,91,32955.96,0
2025-10-01 06:00:00,P2P_TRANSFER,85,98664.19,2
2025-10-01 07:00:00,CREDIT,200,199521.51,4
2025-10-01 07:00:00,DEBIT,102,64485.41,0
2025-10-01 07:00:00,P2P_TRANSFER,157,62650.49,1
2025-10-01 08:00:00,CREDIT,163,154351.64,0
2025-10-01 08:00:00,DEBIT,146,108270.96,1
2025-10-01 08:00:00,P2P_TRANSFER,269,166345.37,2
2025-10-01 09:00:00,CREDIT,268,193653.16,1
2025-10-01 09:00:00,DEBIT,322,240668.31,2
2025-10-01 09:00:00,P2P_TRANSFER,228,259051.37,3
2025-10-01 10:00:00,CREDIT,212,192454.39,3
2025-10-01 10:00:00,DEBIT,348,421112.02,6
2025-10-01 10:00:00,P2P_TRANSFER,193,62026.98,1
2025-10-01 11:00:00,CREDIT,296,264263.11,3
2025-10-01 11:00:00,DEBIT,107,91259.72,0
2025-10-01 11:00:00,P2P_TRANSFER,246,302299.94,2
2025-10-01 12:00:00,CREDIT,184,149573.09,2
2025-10-01 12:00:00,DEBIT,212,157630.95,1
2025-10-01 12:00:00,P2P_TRANSFER,144,136361.14,2
2025-10-01 13:00:00,CREDIT,202,61677.74,2
2025-10-01 13:00:00,DEBIT,128,56251.56,2
2025-10-01 13:00:00,P2P_TRANSFER,111,110359.27,1
2025-10-01 14:00:00,CREDIT,174,106750.29,2
2025-10-01 14:00:00,DEBIT,110,90387.74,1
2025-10-01 14:00:00,P2P_TRANSFER,223,154638.87,2
2025-10-01 15:00:00,CREDIT,109,19910.47,0
2025-10-01 15:00:00,DEBIT,100,87714.18,0
2025-10-01 15:00:00,P2P_TRANSFER,30,20827.97,1
2025-10-01 16:00:00,CREDIT,95,59817.25,0
2025-10-01 16:00:00,DEBIT,342,247641.97,3
2025-10-01 16:00:00,P2P_TRANSFER,238,364694.0,4
2025-10-01 17:00:00,CREDIT,298,180259.54,3
2025-10-01 17:00:00,DEBIT,343,294434.88,3
2025-10-01 17:00:00,P2P_TRANSFER,313,132346.03,4
2025-10-01 18:00:00,CREDIT,249,278271.15,4
2025-10-01 18:00:00,DEBIT,317,271026.12,4
2025-10-01 18:00:00,P2P_TRANSFER,270,221376.3,4
2025-10-01 19:00:00,CREDIT,462,500000.0,3
2025-10-01 19:00:00,DEBIT,182,171180.27,1
2025-10-01 19:00:00,P2P_TRANSFER,184,157579.52,1
2025-10-01 20:00:00,CREDIT,204,216190.03,2
2025-10-01 20:00:00,DEBIT,239,122970.77,2
2025-10-01 20:00:00,P2P_TRANSFER,220,147982.53,1
2025-10-01 21:00:00,CREDIT,148,115073.83,2
2025-10-01 21:00:00,DEBIT,191,139883.25,1
2025-10-01 21:00:00,P2P_TRANSFER,156,180373.77,1
2025-10-01 22:00:00,CREDIT,195,126290.46,0
2025-10-01 22:00:00,DEBIT,89,28969.38,2
2025-10-01 22:00:00,P2P_TRANSFER,210,160603.62,3
2025-10-01 23:00:00,CREDIT,152,94768.78,2
2025-10-01 23:00:00,DEBIT,174,165870.58,1
2025-10-01 23:00:00,P2P_TRANSFER,273,296151.77,2
2025-10-02 00:00:00,CREDIT,148,90065.08,2
2025-10-02 00:00:00,DEBIT,216,183699.94,2
2025-10-02 00:00:00,P2P_TRANSFER,199,106218.76,2
2025-10-02 01:00:00,CREDIT,344,182648.17,3
2025-10-02 01:00:00,DEBIT,297,148437.88,2
2025-10-02 01:00:00,P2P_TRANSFER,203,103502.25,2
2025-10-02 02:00:00,CREDIT,145,145726.34,2
2025-10-02 02:00:00,DEBIT,206,125611.66,2
2025-10-02 02:00:00,P2P_TRANSFER,288,317448.16,4
2025-10-02 03:00:00,CREDIT,383,226767.77,5
2025-10-02 03:00:00,DEBIT,118,89413.05,0
2025-10-02 03:00:00,P2P_TRANSFER,313,200722.04,2
2025-10-02 04:00:00,CREDIT,128,59569.12,2
2025-10-02 04:00:00,DEBIT,253,104320.27,3
2025-10-02 04:00:00,P2P_TRANSFER,138,126127.57,0
2025-10-02 05:00:00,CREDIT,246,101227.82,1
2025-10-02 05:00:00,DEBIT,114,48046.28,2
2025-10-02 05:00:00,P2P_TRANSFER,117,83717.39,1
2025-10-02 06:00:00,CREDIT,172,106765.16,2
2025-10-02 06:00:00,DEBIT,168,115624.95,2
2025-10-02 06:00:00,P2P_TRANSFER,159,71826.65,0
2025-10-02 07:00:00,CREDIT,146,52831.12,1
2025-10-02 07:00:00,DEBIT,244,185009.67,0
2025-10-02 07:00:00,P2P_TRANSFER,123,128575.77,0
2025-10-02 08:00:00,CREDIT,178,142169.9,1
2025-10-02 08:00:00,DEBIT,130,86379.36,0
2025-10-02 08:00:00,P2P_TRANSFER,211,172371.09,2
2025-10-02 09:00:00,CREDIT,280,287435.62,3
2025-10-02 09:00:00,DEBIT,208,95661.91,1
2025-10-02 09:00:00,P2P_TRANSFER,236,304294.73,4
2025-10-02 10:00:00,CREDIT,412,229027.94,3
2025-10-02 10:00:00,DEBIT,118,62276.14,1
2025-10-02 10:00:00,P2P_TRANSFER,281,277785.51,2
2025-10-02 11:00:00,CREDIT,197,128359.34,0
2025-10-02 11:00:00,DEBIT,256,105303.12,2
2025-10-02 11:00:00,P2P_TRANSFER,189,186318.02,3
2025-10-02 12:00:00,CREDIT,152,93155.81,1
2025-10-02 12:00:00,DEBIT,94,51814.41,1
2025-10-02 12:00:00,P2P_TRANSFER,192,180586.97,0
2025-10-02 13:00:00,CREDIT,158,115479.66,2
2025-10-02 13:00:00,DEBIT,164,177040.06,1
2025-10-02 13:00:00,P2P_TRANSFER,170,85109.02,2
2025-10-02 14:00:00,CREDIT,113,70644.29,1
2025-10-02 14:00:00,DEBIT,132,123616.48,1
2025-10-02 14:00:00,P2P_TRANSFER,170,128642.03,1
2025-10-02 15:00:00,CREDIT,246,303435.03,1
2025-10-02 15:00:00,DEBIT,176,188161.97,1
2025-10-02 15:00:00,P2P_TRANSFER,195,80080.73,2
2025-10-02 16:00:00,CREDIT,207,145530.64,1
2025-10-02 16:00:00,DEBIT,109,62461.66,1
2025-10-02 16:00:00,P2P_TRANSFER,275,221174.84,1
2025-10-02 17:00:00,CREDIT,246,162099.02,2
2025-10-02 17:00:00,DEBIT,301,334992.66,2
2025-10-02 17:00:00,P2P_TRANSFER,288,373708.85,4
2025-10-02 18:00:00,CREDIT,385,247306.78,3
2025-10-02 18:00:00,DEBIT,178,39657.1,2
2025-10-02 18:00:00,P2P_TRANSFER,207,280899.52,2
2025-10-02 19:00:00,CREDIT,177,160111.28,2
2025-10-02 19:00:00,DEBIT,142,83973.6,0
2025-10-02 19:00:00,P2P_TRANSFER,177,126933.03,1
2025-10-02 20:00:00,CREDIT,172,152773.27,2
2025-10-02 20:00:00,DEBIT,150,129168.01,0
2025-10-02 20:00:00,P2P_TRANSFER,232,189749.07,3
2025-10-02 21:00:00,CREDIT,141,154789.26,2
2025-10-02 21:00:00,DEBIT,111,48288.07,1
2025-10-02 21:00:00,P2P_TRANSFER,138,96369.43,2
2025-10-02 22:00:00,CREDIT,177,63666.09,1
2025-10-02 22:00:00,DEBIT,130,96787.61,2
2025-10-02 22:00:00,P2P_TRANSFER,184,129831.35,0
2025-10-02 23:00:00,CREDIT,185,163276.46,3
2025-10-02 23:00:00,DEBIT,215,167761.07,3
2025-10-02 23:00:00,P2P_TRANSFER,178,122613.28,1
2025-10-03 00:00:00,CREDIT,220,155893.96,1
2025-10-03 00:00:00,DEBIT,274,282167.48,3
2025-10-03 00:00:00,P2P_TRANSFER,127,83910.54,0
2025-10-03 01:00:00,CREDIT,271,287087.11,2
2025-10-03 01:00:00,DEBIT,343,95957.47,1
2025-10-03 01:00:00,P2P_TRANSFER,332,198191.99,4
2025-10-03 02:00:00,CREDIT,163,111853.19,0
2025-10-03 02:00:00,DEBIT,253,237896.55,1
2025-10-03 02:00:00,P2P_TRANSFER,260,132090.84,3
2025-10-03 03:00:00,CREDIT,255,151313.51,1
2025-10-03 03:00:00,DEBIT,246,132080.68,3
2025-10-03 03:00:00,P2P_TRANSFER,273,122263.13,1
2025-10-03 04:00:00,CREDIT,243,263660.11,1
2025-10-03 04:00:00,DEBIT,150,39920.1,0
2025-10-03 04:00:00,P2P_TRANSFER,169,120345.4,3
2025-10-03 05:00:00,CREDIT,144,60097.6,1
2025-10-03 05:00:00,DEBIT,118,28267.28,1
2025-10-03 05:00:00,P2P_TRANSFER,203,191672.35,2
2025-10-03 06:00:00,CREDIT,115,69751.33,1
2025-10-03 06:00:00,DEBIT,96,50466.6,2
2025-10-03 06:00:00,P2P_TRANSFER,84,23029.82,2
2025-10-03 07:00:00,CREDIT,135,92390.07,2
2025-10-03 07:00:00,DEBIT,234,185274.99,1
2025-10-03 07:00:00,P2P_TRANSFER,130,103150.23,2
2025-10-03 08:00:00,CREDIT,210,155753.37,0
2025-10-03 08:00:00,DEBIT,229,198627.6,3
2025-10-03 08:00:00,P2P_TRANSFER,223,145228.55,0
2025-10-03 09:00:00,CREDIT,330,357803.47,4
2025-10-03 09:00:00,DEBIT,235,149086.22,3
2025-10-03 09:00:00,P2P_TRANSFER,390,329787.72,5
2025-10-03 10:00:00,CREDIT,236,70190.8,1
2025-10-03 10:00:00,DEBIT,176,119524.93,1
2025-10-03 10:00:00,P2P_TRANSFER,390,377949.53,5
2025-10-03 11:00:00,CREDIT,239,261859.1,3
2025-10-03 11:00:00,DEBIT,39,27457.61,1
2025-10-03 11:00:00,P2P_TRANSFER,236,228200.88,2
2025-10-03 12:00:00,CREDIT,305,333093.88,3
2025-10-03 12:00:00,DEBIT,124,124958.83,1
2025-10-03 12:00:00,P2P_TRANSFER,145,106158.69,2
2025-10-03 13:00:00,CREDIT,218,109816.57,2
2025-10-03 13:00:00,DEBIT,167,76342.8,2
2025-10-03 13:00:00,P2P_TRANSFER,95,69098.2,1
2025-10-03 14:00:00,CREDIT,61,27137.37,0
2025-10-03 14:00:00,DEBIT,146,54572.18,1
2025-10-03 14:00:00,P2P_TRANSFER,111,127836.25,2
2025-10-03 15:00:00,CREDIT,128,70206.23,2
2025-10-03 15:00:00,DEBIT,209,197033.51,1
2025-10-03 15:00:00,P2P_TRANSFER,186,138917.84,2
2025-10-03 16:00:00,CREDIT,145,74955.86,2
2025-10-03 16:00:00,DEBIT,281,389428.99,4
2025-10-03 16:00:00,P2P_TRANSFER,229,165366.63,2
2025-10-03 17:00:00,CREDIT,165,99601.99,2
2025-10-03 17:00:00,DEBIT,230,112314.56,2
2025-10-03 17:00:00,P2P_TRANSFER,249,213618.26,4
2025-10-03 18:00:00,CREDIT,432,284568.95,2
2025-10-03 18:00:00,DEBIT,346,416337.26,3
2025-10-03 18:00:00,P2P_TRANSFER,462,392567.03,5
2025-10-03 19:00:00,CREDIT,259,279216.13,3
2025-10-03 19:00:00,DEBIT,261,191503.49,3
2025-10-03 19:00:00,P2P_TRANSFER,238,233022.08,2
2025-10-03 20:00:00,CREDIT,143,69111.6,1
2025-10-03 20:00:00,DEBIT,218,43446.12,1
2025-10-03 20:00:00,P2P_TRANSFER,56,70742.44,1
2025-10-03 21:00:00,CREDIT,263,117026.46,2
2025-10-03 21:00:00,DEBIT,160,133059.25,1
2025-10-03 21:00:00,P2P_TRANSFER,171,119708.62,1
2025-10-03 22:00:00,CREDIT,116,73500.95,1
2025-10-03 22:00:00,DEBIT,97,85253.81,1
2025-10-03 22:00:00,P2P_TRANSFER,121,78554.45,0
2025-10-03 23:00:00,CREDIT,98,98402.16,1
2025-10-03 23:00:00,DEBIT,181,161406.7,2
2025-10-03 23:00:00,P2P_TRANSFER,214,139509.4,1
2025-10-04 00:00:00,CREDIT,186,227259.24,1
2025-10-04 00:00:00,DEBIT,239,192172.49,4
2025-10-04 00:00:00,P2P_TRANSFER,244,207317.36,1
2025-10-04 01:00:00,CREDIT,259,223692.01,2
2025-10-04 01:00:00,DEBIT,363,392961.23,4
2025-10-04 01:00:00,P2P_TRANSFER,47,44030.1,0
2025-10-04 02:00:00,CREDIT,221,113779.47,2
2025-10-04 02:00:00,DEBIT,307,87285.17,3
2025-10-04 02:00:00,P2P_TRANSFER,181,243918.16,0
2025-10-04 03:00:00,CREDIT,228,127107.91,2
2025-10-04 03:00:00,DEBIT,166,118837.03,2
2025-10-04 03:00:00,P2P_TRANSFER,201,292715.58,3
2025-10-04 04:00:00,CREDIT,200,123452.24,1
2025-10-04 04:00:00,DEBIT,245,104701.44,0
2025-10-04 04:00:00,P2P_TRANSFER,230,237321.85,1
2025-10-04 05:00:00,CREDIT,252,104122.91,2
2025-10-04 05:00:00,DEBIT,136,98693.74,2
2025-10-04 05:00:00,P2P_TRANSFER,108,95976.51,0
2025-10-04 06:00:00,CREDIT,133,133991.39,0
2025-10-04 06:00:00,DEBIT,148,157457.76,2
2025-10-04 06:00:00,P2P_TRANSFER,98,87513.3,0
2025-10-04 07:00:00,CREDIT,169,137330.2,0
2025-10-04 07:00:00,DEBIT,191,88721.0,0
2025-10-04 07:00:00,P2P_TRANSFER,168,145036.16,2
2025-10-04 08:00:00,CREDIT,131,101067.49,1
2025-10-04 08:00:00,DEBIT,195,152442.72,1
2025-10-04 08:00:00,P2P_TRANSFER,211,154790.37,2
2025-10-04 09:00:00,CREDIT,311,108410.99,3
2025-10-04 09:00:00,DEBIT,228,95341.79,1
2025-10-04 09:00:00,P2P_TRANSFER,251,230978.25,2
2025-10-04 10:00:00,CREDIT,293,181712.15,2
2025-10-04 10:00:00,DEBIT,341,301583.02,4
2025-10-04 10:00:00,P2P_TRANSFER,304,317994.43,4
2025-10-04 11:00:00,CREDIT,312,53855.1,2
2025-10-04 11:00:00,DEBIT,140,101327.98,1
2025-10-04 11:00:00,P2P_TRANSFER,211,98336.71,2
2025-10-04 12:00:00,CREDIT,253,212097.65,3
2025-10-04 12:00:00,DEBIT,110,71499.01,2
2025-10-04 12:00:00,P2P_TRANSFER,209,142926.22,3
2025-10-04 13:00:00,CREDIT,243,216665.77,1
2025-10-04 13:00:00,DEBIT,102,76733.46,0
2025-10-04 13:00:00,P2P_TRANSFER,137,135001.31,2
2025-10-04 14:00:00,CREDIT,191,217454.19,2
2025-10-04 14:00:00,DEBIT,164,158216.81,4
2025-10-04 14:00:00,P2P_TRANSFER,221,166080.5,4
2025-10-04 15:00:00,CREDIT,244,133347.65,1
2025-10-04 15:00:00,DEBIT,142,108119.94,2
2025-10-04 15:00:00,P2P_TRANSFER,279,327220.45,4
2025-10-04 16:00:00,CREDIT,141,121049.01,2
2025-10-04 16:00:00,DEBIT,313,238242.48,4
2025-10-04 16:00:00,P2P_TRANSFER,210,173554.5,1
2025-10-04 17:00:00,CREDIT,342,114451.1,2
2025-10-04 17:00:00,DEBIT,244,154178.72,2
2025-10-04 17:00:00,P2P_TRANSFER,106,111760.15,1
2025-10-04 18:00:00,CREDIT,293,360760.59,3
2025-10-04 18:00:00,DEBIT,259,209599.35,2
2025-10-04 18:00:00,P2P_TRANSFER,226,207095.66,2
2025-10-04 19:00:00,CREDIT,341,266076.06,2
2025-10-04 19:00:00,DEBIT,237,158680.26,2
2025-10-04 19:00:00,P2P_TRANSFER,315,274253.75,4
2025-10-04 20:00:00,CREDIT,178,147425.96,3
2025-10-04 20:00:00,DEBIT,129,84887.34,2
2025-10-04 20:00:00,P2P_TRANSFER,111,95074.71,2
2025-10-04 21:00:00,CREDIT,99,31468.96,1
2025-10-04 21:00:00,DEBIT,71,28804.45,0
2025-10-04 21:00:00,P2P_TRANSFER,166,84974.26,0
2025-10-04 22:00:00,CREDIT,133,86287.28,1
2025-10-04 22:00:00,DEBIT,189,122789.35,2
2025-10-04 22:00:00,P2P_TRANSFER,142,94079.11,0
2025-10-04 23:00:00,CREDIT,207,68257.49,1
2025-10-04 23:00:00,DEBIT,161,107665.09,1
2025-10-04 23:00:00,P2P_TRANSFER,169,97614.96,0
2025-10-05 00:00:00,CREDIT,309,201321.67,2
2025-10-05 00:00:00,DEBIT,129,130815.8,0
2025-10-05 00:00:00,P2P_TRANSFER,294,298292.71,2
2025-10-05 01:00:00,CREDIT,157,73697.75,1
2025-10-05 01:00:00,DEBIT,278,134346.5,1
2025-10-05 01:00:00,P2P_TRANSFER,210,185337.8,1
2025-10-05 02:00:00,CREDIT,322,185367.48,3
2025-10-05 02:00:00,DEBIT,294,236748.37,2
2025-10-05 02:00:00,P2P_TRANSFER,204,38062.47,0
2025-10-05 03:00:00,CREDIT,194,88051.24,1
2025-10-05 03:00:00,DEBIT,171,105468.95,2
2025-10-05 03:00:00,P2P_TRANSFER,204,180941.36,2
2025-10-05 04:00:00,CREDIT,127,120754.76,0
2025-10-05 04:00:00,DEBIT,231,173990.62,2
2025-10-05 04:00:00,P2P_TRANSFER,222,145763.8,4
2025-10-05 05:00:00,CREDIT,147,153268.68,3
2025-10-05 05:00:00,DEBIT,178,161890.15,2
2025-10-05 05:00:00,P2P_TRANSFER,231,259967.82,4
2025-10-05 06:00:00,CREDIT,95,115029.92,0
2025-10-05 06:00:00,DEBIT,200,178960.46,0
2025-10-05 06:00:00,P2P_TRANSFER,149,111096.05,1
2025-10-05 07:00:00,CREDIT,147,90660.93,0
2025-10-05 07:00:00,DEBIT,182,120610.8,0
2025-10-05 07:00:00,P2P_TRANSFER,190,163546.36,1
2025-10-05 08:00:00,CREDIT,233,231976.74,4
2025-10-05 08:00:00,DEBIT,78,21750.38,0
2025-10-05 08:00:00,P2P_TRANSFER,349,186568.31,3
2025-10-05 09:00:00,CREDIT,289,243585.16,2
2025-10-05 09:00:00,DEBIT,225,57206.15,2
2025-10-05 09:00:00,P2P_TRANSFER,358,151172.93,3
2025-10-05 10:00:00,CREDIT,328,119423.68,1
2025-10-05 10:00:00,DEBIT,417,355438.92,5
2025-10-05 10:00:00,P2P_TRANSFER,281,183405.33,1
2025-10-05 11:00:00,CREDIT,226,225245.43,3
2025-10-05 11:00:00,DEBIT,175,12684.44,2
2025-10-05 11:00:00,P2P_TRANSFER,196,107840.65,2
2025-10-05 12:00:00,CREDIT,174,149153.11,1
2025-10-05 12:00:00,DEBIT,192,127184.06,1
2025-10-05 12:00:00,P2P_TRANSFER,168,85671.9,2
2025-10-05 13:00:00,CREDIT,210,162419.49,1
2025-10-05 13:00:00,DEBIT,178,159017.62,2
2025-10-05 13:00:00,P2P_TRANSFER,149,39320.07,1
2025-10-05 14:00:00,CREDIT,127,61693.17,2
2025-10-05 14:00:00,DEBIT,144,37035.13,1
2025-10-05 14:00:00,P2P_TRANSFER,116,78781.17,2
2025-10-05 15:00:00,CREDIT,215,230105.97,1
2025-10-05 15:00:00,DEBIT,191,121689.6,2
2025-10-05 15:00:00,P2P_TRANSFER,187,113990.66,1
2025-10-05 16:00:00,CREDIT,234,216998.9,3
2025-10-05 16:00:00,DEBIT,202,178602.59,1
2025-10-05 16:00:00,P2P_TRANSFER,238,115442.62,0
2025-10-05 17:00:00,CREDIT,287,209599.54,2
2025-10-05 17:00:00,DEBIT,268,213891.57,4
2025-10-05 17:00:00,P2P_TRANSFER,376,335794.4,4
2025-10-05 18:00:00,CREDIT,174,173490.67,2
2025-10-05 18:00:00,DEBIT,294,380033.65,3
2025-10-05 18:00:00,P2P_TRANSFER,327,319916.66,2
2025-10-05 19:00:00,CREDIT,269,201349.14,2
2025-10-05 19:00:00,DEBIT,160,165419.6,0
2025-10-05 19:00:00,P2P_TRANSFER,86,45135.64,0
2025-10-05 20:00:00,CREDIT,272,280360.46,6
2025-10-05 20:00:00,DEBIT,118,110917.42,0
2025-10-05 20:00:00,P2P_TRANSFER,182,148326.41,3
2025-10-05 21:00:00,CREDIT,156,87953.97,2
2025-10-05 21:00:00,DEBIT,124,118623.92,2
2025-10-05 21:00:00,P2P_TRANSFER,226,99193.72,1
2025-10-05 22:00:00,CREDIT,110,95486.35,0
2025-10-05 22:00:00,DEBIT,208,143075.97,1
2025-10-05 22:00:00,P2P_TRANSFER,124,79551.61,0
2025-10-05 23:00:00,CREDIT,151,114195.5,2
2025-10-05 23:00:00,DEBIT,195,143036.77,2
2025-10-05 23:00:00,P2P_TRANSFER,219,265823.26,1
2025-10-06 00:00:00,CREDIT,223,188598.15,0
2025-10-06 00:00:00,DEBIT,221,162302.51,0
2025-10-06 00:00:00,P2P_TRANSFER,228,188053.73,0
2025-10-06 01:00:00,CREDIT,215,176503.31,0
2025-10-06 01:00:00,DEBIT,294,110050.21,2
2025-10-06 01:00:00,P2P_TRANSFER,335,222848.71,3
2025-10-06 02:00:00,CREDIT,210,147609.67,3
2025-10-06 02:00:00,DEBIT,320,246040.48,1
2025-10-06 02:00:00,P2P_TRANSFER,174,126983.64,1
2025-10-06 03:00:00,CREDIT,192,189735.23,3
2025-10-06 03:00:00,DEBIT,183,177371.12,1
2025-10-06 03:00:00,P2P_TRANSFER,219,120297.8,3
2025-10-06 04:00:00,CREDIT,220,173606.82,2
2025-10-06 04:00:00,DEBIT,249,143553.63,1
2025-10-06 04:00:00,P2P_TRANSFER,154,140572.57,0
2025-10-06 05:00:00,CREDIT,67,39925.34,2
2025-10-06 05:00:00,DEBIT,174,110461.71,1
2025-10-06 05:00:00,P2P_TRANSFER,166,132055.94,1
2025-10-06 06:00:00,CREDIT,181,122755.89,3
2025-10-06 06:00:00,DEBIT,129,99095.1,1
2025-10-06 06:00:00,P2P_TRANSFER,190,182420.2,0
2025-10-06 07:00:00,CREDIT,136,45708.0,0
2025-10-06 07:00:00,DEBIT,89,35137.09,2
2025-10-06 07:00:00,P2P_TRANSFER,228,148523.12,2
2025-10-06 08:00:00,CREDIT,193,204255.3,1
2025-10-06 08:00:00,DEBIT,300,155056.45,2
2025-10-06 08:00:00,P2P_TRANSFER,324,276201.1,4
2025-10-06 09:00:00,CREDIT,213,91108.73,1
2025-10-06 09:00:00,DEBIT,363,328208.18,4
2025-10-06 09:00:00,P2P_TRANSFER,301,310402.86,3
2025-10-06 10:00:00,CREDIT,264,201832.96,0
2025-10-06 10:00:00,DEBIT,312,132565.92,2
2025-10-06 10:00:00,P2P_TRANSFER,144,166472.31,1
2025-10-06 11:00:00,CREDIT,252,187669.7,3
2025-10-06 11:00:00,DEBIT,269,213107.17,3
2025-10-06 11:00:00,P2P_TRANSFER,179,125311.71,3
2025-10-06 12:00:00,CREDIT,158,83994.47,3
2025-10-06 12:00:00,DEBIT,169,183377.08,3
2025-10-06 12:00:00,P2P_TRANSFER,153,67810.08,1
2025-10-06 13:00:00,CREDIT,117,97449.0,2
2025-10-06 13:00:00,DEBIT,164,79740.27,2
2025-10-06 13:00:00,P2P_TRANSFER,98,49439.32,1
2025-10-06 14:00:00,CREDIT,109,72605.34,1
2025-10-06 14:00:00,DEBIT,153,146095.22,1
2025-10-06 14:00:00,P2P_TRANSFER,201,61047.04,2
2025-10-06 15:00:00,CREDIT,135,126714.47,2
2025-10-06 15:00:00,DEBIT,106,101369.22,3
2025-10-06 15:00:00,P2P_TRANSFER,165,48583.7,2
2025-10-06 16:00:00,CREDIT,131,82716.45,2
2025-10-06 16:00:00,DEBIT,294,269907.71,3
2025-10-06 16:00:00,P2P_TRANSFER,282,195328.33,1
2025-10-06 17:00:00,CREDIT,95,98383.51,1
2025-10-06 17:00:00,DEBIT,258,280507.73,4
2025-10-06 17:00:00,P2P_TRANSFER,350,192044.85,1
2025-10-06 18:00:00,CREDIT,364,223468.84,1
2025-10-06 18:00:00,DEBIT,130,97377.18,2
2025-10-06 18:00:00,P2P_TRANSFER,245,227501.67,1
2025-10-06 19:00:00,CREDIT,155,99256.07,0
2025-10-06 19:00:00,DEBIT,211,156136.83,1
2025-10-06 19:00:00,P2P_TRANSFER,241,222486.23,3
2025-10-06 20:00:00,CREDIT,230,157272.15,2
2025-10-06 20:00:00,DEBIT,116,108111.5,2
2025-10-06 20:00:00,P2P_TRANSFER,152,109845.42,1
2025-10-06 21:00:00,CREDIT,188,159932.42,2
2025-10-06 21:00:00,DEBIT,169,10000.0,1
2025-10-06 21:00:00,P2P_TRANSFER,136,75135.41,2
2025-10-06 22:00:00,CREDIT,199,189958.0,1
2025-10-06 22:00:00,DEBIT,149,133896.55,4
2025-10-06 22:00:00,P2P_TRANSFER,225,126176.03,2
2025-10-06 23:00:00,CREDIT,171,87654.59,1
2025-10-06 23:00:00,DEBIT,193,174029.14,3
2025-10-06 23:00:00,P2P_TRANSFER,194,159748.57,4
2025-10-07 00:00:00,CREDIT,195,101051.84,1
2025-10-07 00:00:00,DEBIT,167,190757.7,3
2025-10-07 00:00:00,P2P_TRANSFER,184,84764.16,0
2025-10-07 01:00:00,CREDIT,282,263820.88,4
2025-10-07 01:00:00,DEBIT,191,59628.72,1
2025-10-07 01:00:00,P2P_TRANSFER,277,200972.01,4
2025-10-07 02:00:00,CREDIT,83,65309.26,2
2025-10-07 02:00:00,DEBIT,212,101404.24,1
2025-10-07 02:00:00,P2P_TRANSFER,264,138533.31,2
2025-10-07 03:00:00,CREDIT,184,110393.27,2
2025-10-07 03:00:00,DEBIT,143,74751.03,2
2025-10-07 03:00:00,P2P_TRANSFER,20,18271.25,1
2025-10-07 04:00:00,CREDIT,169,162984.82,3
2025-10-07 04:00:00,DEBIT,178,113567.06,1
2025-10-07 04:00:00,P2P_TRANSFER,164,106975.22,3
2025-10-07 05:00:00,CREDIT,131,74725.21,2
2025-10-07 05:00:00,DEBIT,136,105289.1,2
2025-10-07 05:00:00,P2P_TRANSFER,116,113241.74,2
2025-10-07 06:00:00,CREDIT,176,134621.11,2
2025-10-07 06:00:00,DEBIT,196,150487.53,1
2025-10-07 06:00:00,P2P_TRANSFER,131,109747.52,1
2025-10-07 07:00:00,CREDIT,194,151602.73,1
2025-10-07 07:00:00,DEBIT,154,87632.7,1
2025-10-07 07:00:00,P2P_TRANSFER,137,32702.26,1
2025-10-07 08:00:00,CREDIT,162,108685.37,1
2025-10-07 08:00:00,DEBIT,184,149581.56,2
2025-10-07 08:00:00,P2P_TRANSFER,155,145253.87,2
2025-10-07 09:00:00,CREDIT,245,198331.86,3
2025-10-07 09:00:00,DEBIT,189,174429.52,2
2025-10-07 09:00:00,P2P_TRANSFER,324,184101.47,4
2025-10-07 10:00:00,CREDIT,93,110817.75,2
2025-10-07 10:00:00,DEBIT,247,198639.28,2
