CaseID,TransactionID,AnalystID,Case_Status,Resolution_Code,Open_Timestamp,AnalystNotes
CS_072939,TID_072939,ANL_009,CLOSED,FN_NOT_FRAUD,2025-08-20 08:12:25,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_072940,TID_072940,ANL_004,CLOSED,FN_NOT_FRAUD,2025-08-04 00:36:14,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_072941,TID_072941,ANL_028,PENDING_REVIEW,N/A,2025-08-10 11:51:48,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_072942,TID_072942,ANL_020,CLOSED,FN_NOT_FRAUD,2025-08-09 01:59:12,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_072943,TID_072943,ANL_004,PENDING_REVIEW,N/A,2025-09-18 08:48:53,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_072944,TID_072944,ANL_011,PENDING_REVIEW,N/A,2025-09-21 17:28:38,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_072945,TID_072945,ANL_029,PENDING_REVIEW,N/A,2025-08-19 01:08:04,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_072946,TID_072946,ANL_009,CLOSED,FN_NOT_FRAUD,2025-08-16 12:02:48,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_072947,TID_072947,ANL_005,CLOSED,FN_NOT_FRAUD,2025-10-12 08:40:52,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_072948,TID_072948,ANL_028,CLOSED,FN_NOT_FRAUD,2025-08-12 08:02:26,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_072949,TID_072949,ANL_024,CLOSED,FN_NOT_FRAUD,2025-10-17 21:59:13,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_072950,TID_072950,ANL_004,CLOSED,FN_NOT_FRAUD,2025-09-16 19:24:56,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_072951,TID_072951,ANL_009,OPEN,N/A,2025-09-16 19:20:40,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_072952,TID_072952,ANL_047,CLOSED,FN_NOT_FRAUD,2025-09-29 12:04:25,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_072953,TID_072953,ANL_009,CLOSED,FN_FRAUD,2025-09-23 11:20:02,"{""Summary"": ""Confirmed fraud. Account compromised.""}"
CS_072954,TID_072954,ANL_043,CLOSED,FN_NOT_FRAUD,2025-09-05 09:17:32,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_072955,TID_072955,ANL_001,CLOSED,FN_FRAUD,2025-09-07 12:34:58,"{""Summary"": ""Confirmed fraud. Account compromised.""}"
CS_072956,TID_072956,ANL_007,CLOSED,FN_NOT_FRAUD,2025-09-12 01:53:00,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_072957,TID_072957,ANL_005,CLOSED,FN_FRAUD,2025-09-26 15:42:12,"{""Summary"": ""Confirmed fraud. Account compromised.""}"
CS_072958,TID_072958,ANL_039,PENDING_REVIEW,N/A,2025-08-22 08:16:45,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_072959,TID_072959,ANL_008,PENDING_REVIEW,N/A,2025-09-02 09:43:33,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_072960,TID_072960,ANL_005,CLOSED,INSUFFICIENT_DATA,2025-07-30 02:21:35,"{""Summary"": ""Case closed due to inactivity.""}"
CS_072961,TID_072961,ANL_005,CLOSED,FN_NOT_FRAUD,2025-09-29 14:33:33,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_072962,TID_072962,ANL_035,PENDING_REVIEW,N/A,2025-10-07 17:59:44,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_072963,TID_072963,ANL_028,CLOSED,FN_NOT_FRAUD,2025-08-08 17:50:51,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_072964,TID_072964,ANL_010,CLOSED,FN_FRAUD,2025-10-03 00:42:26,"{""Summary"": ""Confirmed fraud. Account compromised.""}"
CS_072965,TID_072965,ANL_002,CLOSED,FN_NOT_FRAUD,2025-07-29 17:12:21,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_072966,TID_072966,ANL_018,CLOSED,FN_NOT_FRAUD,2025-10-05 20:26:45,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_072967,TID_072967,ANL_007,CLOSED,FN_NOT_FRAUD,2025-08-06 13:44:56,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_072968,TID_072968,ANL_009,CLOSED,FN_NOT_FRAUD,2025-09-07 21:16:54,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_072969,TID_072969,ANL_003,PENDING_REVIEW,N/A,2025-09-11 09:04:00,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_072970,TID_072970,ANL_049,CLOSED,W_CLOSED,2025-07-29 21:39:01,"{""Summary"": ""Case closed due to inactivity.""}"
CS_072971,TID_072971,ANL_003,CLOSED,FN_NOT_FRAUD,2025-09-17 09:45:25,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_072972,TID_072972,ANL_019,OPEN,N/A,2025-08-17 20:01:33,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_072973,TID_072973,ANL_001,OPEN,N/A,2025-09-02 23:02:42,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_072974,TID_072974,ANL_012,CLOSED,FN_NOT_FRAUD,2025-09-18 07:29:14,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_072975,TID_072975,ANL_044,OPEN,N/A,2025-08-12 11:21:50,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_072976,TID_072976,ANL_005,PENDING_REVIEW,N/A,2025-07-27 05:27:29,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_072977,TID_072977,ANL_047,CLOSED,FN_NOT_FRAUD,2025-10-04 01:09:49,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_072978,TID_072978,ANL_002,CLOSED,FN_NOT_FRAUD,2025-08-10 07:20:43,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_072979,TID_072979,ANL_026,CLOSED,FN_NOT_FRAUD,2025-10-13 07:22:12,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_072980,TID_072980,ANL_050,CLOSED,FN_NOT_FRAUD,2025-09-11 09:44:15,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_072981,TID_072981,ANL_008,CLOSED,FN_NOT_FRAUD,2025-08-24 01:29:48,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_072982,TID_072982,ANL_008,CLOSED,FN_FRAUD,2025-10-20 17:58:23,"{""Summary"": ""Confirmed fraud. Account compromised.""}"
CS_072983,TID_072983,ANL_018,CLOSED,FN_NOT_FRAUD,2025-09-09 20:47:37,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_072984,TID_072984,ANL_045,CLOSED,W_CLOSED,2025-08-26 10:47:28,"{""Summary"": ""Case closed due to inactivity.""}"
CS_072985,TID_072985,ANL_009,CLOSED,FN_NOT_FRAUD,2025-09-24 12:14:53,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_072986,TID_072986,ANL_015,PENDING_REVIEW,N/A,2025-08-19 17:51:04,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_072987,TID_072987,ANL_004,CLOSED,FN_NOT_FRAUD,2025-08-12 10:27:48,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_072988,TID_072988,ANL_004,PENDING_REVIEW,N/A,2025-10-18 06:17:30,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_072989,TID_072989,ANL_033,PENDING_REVIEW,N/A,2025-08-03 04:11:34,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_072990,TID_072990,ANL_033,CLOSED,FN_NOT_FRAUD,2025-09-03 17:30:57,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_072991,TID_072991,ANL_001,CLOSED,FN_FRAUD,2025-09-01 04:50:17,"{""Summary"": ""Confirmed fraud. Account compromised.""}"
CS_072992,TID_072992,ANL_019,PENDING_REVIEW,N/A,2025-08-23 06:42:51,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_072993,TID_072993,ANL_013,CLOSED,FN_NOT_FRAUD,2025-08-19 07:32:31,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_072994,TID_072994,ANL_009,PENDING_REVIEW,N/A,2025-09-25 10:47:59,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_072995,TID_072995,ANL_007,CLOSED,FN_NOT_FRAUD,2025-08-19 16:19:53,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_072996,TID_072996,ANL_003,CLOSED,FN_NOT_FRAUD,2025-10-05 16:06:46,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_072997,TID_072997,ANL_013,OPEN,N/A,2025-08-06 19:26:20,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_072998,TID_072998,ANL_009,CLOSED,FN_FRAUD,2025-10-17 00:50:21,"{""Summary"": ""Confirmed fraud. Account compromised.""}"
CS_072999,TID_072999,ANL_021,PENDING_REVIEW,N/A,2025-08-02 13:43:05,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_073000,TID_073000,ANL_049,CLOSED,FN_NOT_FRAUD,2025-08-07 07:51:42,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_073001,TID_073001,ANL_008,CLOSED,FN_NOT_FRAUD,2025-10-12 03:58:46,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_073002,TID_073002,ANL_008,OPEN,N/A,2025-08-23 01:41:41,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_073003,TID_073003,ANL_031,CLOSED,FN_NOT_FRAUD,2025-07-31 14:01:46,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_073004,TID_073004,ANL_045,CLOSED,FN_FRAUD,2025-07-29 23:12:56,"{""Summary"": ""Confirmed fraud. Account compromised.""}"
CS_073005,TID_073005,ANL_024,CLOSED,FN_NOT_FRAUD,2025-08-16 21:18:23,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_073006,TID_073006,ANL_031,CLOSED,FN_NOT_FRAUD,2025-10-05 12:13:17,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_073007,TID_073007,ANL_003,PENDING_REVIEW,N/A,2025-09-17 08:18:13,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_073008,TID_073008,ANL_022,OPEN,N/A,2025-08-03 00:09:13,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_073009,TID_073009,ANL_013,CLOSED,FN_NOT_FRAUD,2025-10-05 03:41:31,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_073010,TID_073010,ANL_009,CLOSED,FN_NOT_FRAUD,2025-09-27 22:22:09,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_073011,TID_073011,ANL_007,CLOSED,FN_NOT_FRAUD,2025-08-28 02:00:30,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_073012,TID_073012,ANL_002,CLOSED,FN_NOT_FRAUD,2025-09-29 17:30:08,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_073013,TID_073013,ANL_045,CLOSED,FN_NOT_FRAUD,2025-09-05 21:43:10,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_073014,TID_073014,ANL_046,CLOSED,FN_NOT_FRAUD,2025-08-07 11:05:39,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_073015,TID_073015,ANL_034,CLOSED,FN_FRAUD,2025-08-27 00:09:58,"{""Summary"": ""Confirmed fraud. Account compromised.""}"
CS_073016,TID_073016,ANL_002,CLOSED,FN_NOT_FRAUD,2025-09-19 22:46:57,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_073017,TID_073017,ANL_001,CLOSED,FN_NOT_FRAUD,2025-09-17 21:49:03,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_073018,TID_073018,ANL_010,CLOSED,FN_NOT_FRAUD,2025-09-17 20:26:48,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_073019,TID_073019,ANL_002,CLOSED,FN_FRAUD,2025-09-11 17:39:29,"{""Summary"": ""Confirmed fraud. Account compromised.""}"
CS_073020,TID_073020,ANL_031,CLOSED,W_CLOSED,2025-09-03 06:28:34,"{""Summary"": ""Case closed due to inactivity.""}"
CS_073021,TID_073021,ANL_010,CLOSED,FN_NOT_FRAUD,2025-09-16 04:06:57,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_073022,TID_073022,ANL_003,CLOSED,FN_FRAUD,2025-08-26 14:08:08,"{""Summary"": ""Confirmed fraud. Account compromised.""}"
CS_073023,TID_073023,ANL_004,OPEN,N/A,2025-10-16 09:45:28,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_073024,TID_073024,ANL_007,CLOSED,FN_NOT_FRAUD,2025-09-20 12:15:19,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_073025,TID_073025,ANL_007,CLOSED,FN_NOT_FRAUD,2025-09-18 17:25:18,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_073026,TID_073026,ANL_006,CLOSED,FN_FRAUD,2025-09-03 04:32:19,"{""Summary"": ""Confirmed fraud. Account compromised.""}"
CS_073027,TID_073027,ANL_002,CLOSED,FN_NOT_FRAUD,2025-08-12 19:00:55,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_073028,TID_073028,ANL_010,CLOSED,FN_NOT_FRAUD,2025-08-08 06:38:57,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_073029,TID_073029,ANL_028,CLOSED,INSUFFICIENT_DATA,2025-07-30 19:17:55,"{""Summary"": ""Case closed due to inactivity.""}"
CS_073030,TID_073030,ANL_008,PENDING_REVIEW,N/A,2025-08-28 08:07:07,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_073031,TID_073031,ANL_048,CLOSED,FN_NOT_FRAUD,2025-09-28 14:47:18,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_073032,TID_073032,ANL_006,CLOSED,FN_NOT_FRAUD,2025-08-24 22:28:56,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_073033,TID_073033,ANL_024,PENDING_REVIEW,N/A,2025-10-15 02:48:43,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_073034,TID_073034,ANL_007,CLOSED,FN_NOT_FRAUD,2025-08-12 02:59:36,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_073035,TID_073035,ANL_037,OPEN,N/A,2025-09-18 03:16:44,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_073036,TID_073036,ANL_031,CLOSED,INSUFFICIENT_DATA,2025-07-27 17:27:54,"{""Summary"": ""Case closed due to inactivity.""}"
CS_073037,TID_073037,ANL_025,CLOSED,FN_NOT_FRAUD,2025-08-01 20:25:39,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_073038,TID_073038,ANL_006,PENDING_REVIEW,N/A,2025-09-08 14:48:35,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_073039,TID_073039,ANL_025,CLOSED,FN_NOT_FRAUD,2025-10-21 13:56:34,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_073040,TID_073040,ANL_019,OPEN,N/A,2025-10-16 20:51:25,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_073041,TID_073041,ANL_025,CLOSED,FN_NOT_FRAUD,2025-09-18 04:47:42,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_073042,TID_073042,ANL_006,PENDING_REVIEW,N/A,2025-10-18 20:23:27,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_073043,TID_073043,ANL_002,CLOSED,FN_NOT_FRAUD,2025-08-08 00:16:04,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_073044,TID_073044,ANL_016,OPEN,N/A,2025-10-01 19:17:51,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_073045,TID_073045,ANL_011,CLOSED,FN_NOT_FRAUD,2025-08-26 23:10:39,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_073046,TID_073046,ANL_023,CLOSED,FN_NOT_FRAUD,2025-08-01 03:46:48,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_073047,TID_073047,ANL_042,CLOSED,FN_NOT_FRAUD,2025-10-21 13:59:40,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_073048,TID_073048,ANL_008,PENDING_REVIEW,N/A,2025-09-14 21:04:35,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_073049,TID_073049,ANL_018,PENDING_REVIEW,N/A,2025-08-29 22:07:26,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_073050,TID_073050,ANL_005,CLOSED,INSUFFICIENT_DATA,2025-08-09 08:23:10,"{""Summary"": ""Case closed due to inactivity.""}"
CS_073051,TID_073051,ANL_031,CLOSED,FN_NOT_FRAUD,2025-08-07 18:55:55,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_073052,TID_073052,ANL_011,CLOSED,FN_NOT_FRAUD,2025-10-10 11:25:46,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_073053,TID_073053,ANL_046,OPEN,N/A,2025-10-10 17:59:14,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_073054,TID_073054,ANL_012,CLOSED,W_CLOSED,2025-08-06 08:54:37,"{""Summary"": ""Case closed due to inactivity.""}"
CS_073055,TID_073055,ANL_004,CLOSED,FN_NOT_FRAUD,2025-09-18 01:07:56,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_073056,TID_073056,ANL_003,CLOSED,FN_NOT_FRAUD,2025-09-26 08:10:32,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_073057,TID_073057,ANL_007,CLOSED,FN_NOT_FRAUD,2025-09-13 04:50:13,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_073058,TID_073058,ANL_004,CLOSED,FN_NOT_FRAUD,2025-10-04 15:58:15,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_073059,TID_073059,ANL_009,CLOSED,FN_NOT_FRAUD,2025-08-11 22:25:09,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_073060,TID_073060,ANL_045,PENDING_REVIEW,N/A,2025-09-14 07:51:11,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_073061,TID_073061,ANL_008,CLOSED,FN_NOT_FRAUD,2025-08-11 16:05:33,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_073062,TID_073062,ANL_003,PENDING_REVIEW,N/A,2025-08-28 17:12:54,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_073063,TID_073063,ANL_027,CLOSED,W_CLOSED,2025-10-21 20:56:40,"{""Summary"": ""Case closed due to inactivity.""}"
CS_073064,TID_073064,ANL_031,CLOSED,FN_NOT_FRAUD,2025-09-14 06:11:34,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_073065,TID_073065,ANL_002,PENDING_REVIEW,N/A,2025-10-02 10:51:56,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_073066,TID_073066,ANL_032,CLOSED,INSUFFICIENT_DATA,2025-10-14 15:26:50,"{""Summary"": ""Case closed due to inactivity.""}"
CS_073067,TID_073067,ANL_030,PENDING_REVIEW,N/A,2025-08-21 06:32:51,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_073068,TID_073068,ANL_002,PENDING_REVIEW,N/A,2025-09-30 17:21:35,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_073069,TID_073069,ANL_009,OPEN,N/A,2025-10-06 12:20:36,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_073070,TID_073070,ANL_011,CLOSED,FN_NOT_FRAUD,2025-08-01 07:06:49,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_073071,TID_073071,ANL_019,CLOSED,FN_NOT_FRAUD,2025-10-04 20:36:15,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_073072,TID_073072,ANL_011,PENDING_REVIEW,N/A,2025-08-06 15:11:45,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_073073,TID_073073,ANL_010,CLOSED,FN_NOT_FRAUD,2025-10-22 21:30:30,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_073074,TID_073074,ANL_005,PENDING_REVIEW,N/A,2025-07-27 15:33:05,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_073075,TID_073075,ANL_006,CLOSED,FN_NOT_FRAUD,2025-08-14 19:16:45,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_073076,TID_073076,ANL_007,CLOSED,W_CLOSED,2025-10-02 04:41:18,"{""Summary"": ""Case closed due to inactivity.""}"
CS_073077,TID_073077,ANL_019,PENDING_REVIEW,N/A,2025-08-03 19:12:45,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_073078,TID_073078,ANL_032,CLOSED,FN_NOT_FRAUD,2025-08-31 06:29:46,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_073079,TID_073079,ANL_021,CLOSED,FN_NOT_FRAUD,2025-09-04 16:16:28,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_073080,TID_073080,ANL_006,CLOSED,FN_NOT_FRAUD,2025-08-02 22:48:36,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_073081,TID_073081,ANL_032,CLOSED,FN_NOT_FRAUD,2025-07-30 15:04:07,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_073082,TID_073082,ANL_004,CLOSED,FN_NOT_FRAUD,2025-09-13 08:24:38,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_073083,TID_073083,ANL_026,CLOSED,FN_FRAUD,2025-08-31 00:24:57,"{""Summary"": ""Confirmed fraud. Account compromised.""}"
CS_073084,TID_073084,ANL_001,CLOSED,FN_NOT_FRAUD,2025-08-03 11:16:05,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_073085,TID_073085,ANL_037,CLOSED,FN_NOT_FRAUD,2025-08-13 19:50:41,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_073086,TID_073086,ANL_003,CLOSED,INSUFFICIENT_DATA,2025-08-18 00:43:06,"{""Summary"": ""Case closed due to inactivity.""}"
CS_073087,TID_073087,ANL_001,CLOSED,FN_FRAUD,2025-07-28 19:17:07,"{""Summary"": ""Confirmed fraud. Account compromised.""}"
CS_073088,TID_073088,ANL_002,PENDING_REVIEW,N/A,2025-09-28 22:15:45,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_073089,TID_073089,ANL_048,CLOSED,FN_NOT_FRAUD,2025-09-13 03:41:39,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_073090,TID_073090,ANL_049,PENDING_REVIEW,N/A,2025-07-29 20:48:38,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_073091,TID_073091,ANL_037,CLOSED,FN_NOT_FRAUD,2025-08-05 01:32:47,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_073092,TID_073092,ANL_029,CLOSED,FN_NOT_FRAUD,2025-08-07 23:15:57,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_073093,TID_073093,ANL_024,CLOSED,FN_NOT_FRAUD,2025-10-05 13:57:20,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_073094,TID_073094,ANL_006,CLOSED,FN_NOT_FRAUD,2025-09-16 17:51:38,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_073095,TID_073095,ANL_026,OPEN,N/A,2025-09-29 20:43:36,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_073096,TID_073096,ANL_004,CLOSED,W_CLOSED,2025-08-10 02:52:44,"{""Summary"": ""Case closed due to inactivity.""}"
CS_073097,TID_073097,ANL_039,OPEN,N/A,2025-10-15 08:36:07,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_073098,TID_073098,ANL_010,OPEN,N/A,2025-10-07 16:22:54,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_073099,TID_073099,ANL_009,CLOSED,FN_NOT_FRAUD,2025-08-21 02:24:14,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_073100,TID_073100,ANL_010,CLOSED,FN_NOT_FRAUD,2025-10-05 03:21:49,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_073101,TID_073101,ANL_043,PENDING_REVIEW,N/A,2025-10-19 23:44:16,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_073102,TID_073102,ANL_003,CLOSED,FN_NOT_FRAUD,2025-09-21 22:16:43,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_073103,TID_073103,ANL_017,CLOSED,FN_NOT_FRAUD,2025-08-18 04:44:20,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_073104,TID_073104,ANL_003,OPEN,N/A,2025-08-24 17:56:07,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_073105,TID_073105,ANL_003,CLOSED,FN_NOT_FRAUD,2025-09-18 23:41:37,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_073106,TID_073106,ANL_017,CLOSED,FN_NOT_FRAUD,2025-09-23 09:27:06,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_073107,TID_073107,ANL_026,OPEN,N/A,2025-09-20 19:46:56,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_073108,TID_073108,ANL_005,OPEN,N/A,2025-08-05 12:12:26,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_073109,TID_073109,ANL_016,CLOSED,FN_NOT_FRAUD,2025-10-01 23:02:00,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_073110,TID_073110,ANL_010,PENDING_REVIEW,N/A,2025-09-10 13:51:01,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_073111,TID_073111,ANL_049,PENDING_REVIEW,N/A,2025-08-02 02:58:25,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_073112,TID_073112,ANL_044,CLOSED,FN_NOT_FRAUD,2025-08-16 09:37:53,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_073113,TID_073113,ANL_015,CLOSED,INSUFFICIENT_DATA,2025-08-04 08:05:49,"{""Summary"": ""Case closed due to inactivity.""}"
CS_073114,TID_073114,ANL_002,PENDING_REVIEW,N/A,2025-08-29 21:45:32,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_073115,TID_073115,ANL_015,CLOSED,FN_NOT_FRAUD,2025-08-22 03:01:38,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_073116,TID_073116,ANL_003,CLOSED,FN_FRAUD,2025-09-27 23:22:16,"{""Summary"": ""Confirmed fraud. Account compromised.""}"
CS_073117,TID_073117,ANL_014,CLOSED,FN_NOT_FRAUD,2025-10-20 17:33:27,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_073118,TID_073118,ANL_032,CLOSED,FN_NOT_FRAUD,2025-08-01 05:32:01,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_073119,TID_073119,ANL_003,CLOSED,FN_NOT_FRAUD,2025-10-24 12:08:18,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_073120,TID_073120,ANL_008,CLOSED,FN_NOT_FRAUD,2025-08-13 18:09:26,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_073121,TID_073121,ANL_025,PENDING_REVIEW,N/A,2025-08-05 18:39:48,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
