FeedID,TransactionID,IP_Risk_Score,Email_Domain_Age,VPN_Flag
FID_091089,TID_091089,51.5,2114,True
FID_091090,TID_091090,1.1,299,False
FID_091091,TID_091091,3.0,53,True
FID_091092,TID_091092,10.2,164,False
FID_091093,TID_091093,28.8,1474,False
FID_091094,TID_091094,1.0,462,False
FID_091095,TID_091095,15.4,258,False
FID_091096,TID_091096,4.4,236,False
FID_091097,TID_091097,7.9,85,False
FID_091098,TID_091098,15.0,77,False
FID_091099,TID_091099,19.8,760,False
FID_091100,TID_091100,2.0,5000,False
FID_091101,TID_091101,4.4,3698,True
FID_091102,TID_091102,10.4,141,False
FID_091103,TID_091103,1.8,427,False
FID_091104,TID_091104,5.4,1344,False
FID_091105,TID_091105,8.4,59,False
FID_091106,TID_091106,2.6,41,False
FID_091107,TID_091107,1.0,391,False
FID_091108,TID_091108,10.8,957,False
FID_091109,TID_091109,8.6,82,False
FID_091110,TID_091110,18.2,10,False
FID_091111,TID_091111,4.6,2194,False
FID_091112,TID_091112,18.1,371,False
FID_091113,TID_091113,1.3,83,False
FID_091114,TID_091114,4.9,2694,False
FID_091115,TID_091115,2.4,926,True
FID_091116,TID_091116,3.5,1680,False
FID_091117,TID_091117,11.2,1228,False
FID_091118,TID_091118,7.2,5000,False
FID_091119,TID_091119,16.1,495,True
FID_091120,TID_091120,23.4,321,False
FID_091121,TID_091121,20.4,1900,False
FID_091122,TID_091122,2.2,907,False
FID_091123,TID_091123,1.0,1120,False
FID_091124,TID_091124,6.2,4914,False
FID_091125,TID_091125,15.7,2193,False
FID_091126,TID_091126,4.0,5000,False
FID_091127,TID_091127,11.6,1494,False
FID_091128,TID_091128,17.1,599,False
FID_091129,TID_091129,7.0,1573,False
FID_091130,TID_091130,1.0,1212,True
FID_091131,TID_091131,25.7,8,True
FID_091132,TID_091132,8.3,2149,False
FID_091133,TID_091133,1.0,5000,False
FID_091134,TID_091134,5.9,5000,True
FID_091135,TID_091135,1.0,619,False
FID_091136,TID_091136,9.9,970,False
FID_091137,TID_091137,9.1,36,False
FID_091138,TID_091138,2.8,5000,False
FID_091139,TID_091139,22.1,226,False
FID_091140,TID_091140,11.1,791,False
FID_091141,TID_091141,23.8,1860,True
FID_091142,TID_091142,1.0,1456,False
FID_091143,TID_091143,1.0,289,False
FID_091144,TID_091144,3.6,5000,True
FID_091145,TID_091145,12.0,1895,True
FID_091146,TID_091146,19.7,5000,False
FID_091147,TID_091147,1.6,1303,False
FID_091148,TID_091148,3.2,1585,False
FID_091149,TID_091149,10.5,135,False
FID_091150,TID_091150,13.8,627,False
FID_091151,TID_091151,9.3,63,True
FID_091152,TID_091152,6.3,408,False
FID_091153,TID_091153,21.2,3943,False
FID_091154,TID_091154,11.3,2434,False
FID_091155,TID_091155,6.8,178,False
FID_091156,TID_091156,2.1,5000,False
FID_091157,TID_091157,16.9,183,False
FID_091158,TID_091158,11.0,5000,False
FID_091159,TID_091159,11.7,1233,False
FID_091160,TID_091160,14.5,747,False
FID_091161,TID_091161,5.1,257,False
FID_091162,TID_091162,28.4,1058,True
FID_091163,TID_091163,6.1,3476,False
FID_091164,TID_091164,2.3,134,False
FID_091165,TID_091165,14.6,4491,False
FID_091166,TID_091166,26.1,328,False
FID_091167,TID_091167,28.9,5000,False
FID_091168,TID_091168,1.0,351,False
FID_091169,TID_091169,6.1,2275,False
FID_091170,TID_091170,7.5,5000,False
FID_091171,TID_091171,1.0,5000,False
FID_091172,TID_091172,2.2,5000,False
FID_091173,TID_091173,17.2,243,False
FID_091174,TID_091174,2.2,5000,True
FID_091175,TID_091175,13.9,9,False
FID_091176,TID_091176,18.0,2948,False
FID_091177,TID_091177,1.0,5000,False
FID_091178,TID_091178,1.0,5000,False
FID_091179,TID_091179,9.8,727,False
FID_091180,TID_091180,3.5,29,False
FID_091181,TID_091181,13.9,216,False
FID_091182,TID_091182,1.0,1228,False
FID_091183,TID_091183,21.4,5000,True
FID_091184,TID_091184,7.8,1396,False
FID_091185,TID_091185,2.7,10,False
FID_091186,TID_091186,6.3,892,False
FID_091187,TID_091187,9.6,406,False
FID_091188,TID_091188,1.1,5000,False
FID_091189,TID_091189,15.8,5000,False
FID_091190,TID_091190,26.5,3815,False
FID_091191,TID_091191,39.9,213,False
FID_091192,TID_091192,6.0,2797,False
FID_091193,TID_091193,11.9,2549,False
FID_091194,TID_091194,7.2,1546,False
FID_091195,TID_091195,19.4,1312,False
FID_091196,TID_091196,3.0,164,False
FID_091197,TID_091197,1.0,1550,False
FID_091198,TID_091198,21.0,167,False
FID_091199,TID_091199,11.7,4740,False
FID_091200,TID_091200,1.6,18,False
FID_091201,TID_091201,18.5,3085,False
FID_091202,TID_091202,16.9,498,False
FID_091203,TID_091203,29.1,2427,False
FID_091204,TID_091204,3.2,13,False
FID_091205,TID_091205,1.1,60,True
FID_091206,TID_091206,13.7,878,False
FID_091207,TID_091207,4.6,5000,False
FID_091208,TID_091208,13.1,599,False
FID_091209,TID_091209,5.7,5000,False
FID_091210,TID_091210,2.9,5000,False
FID_091211,TID_091211,3.9,3783,False
FID_091212,TID_091212,9.5,5000,False
FID_091213,TID_091213,9.7,31,False
FID_091214,TID_091214,16.2,5000,True
FID_091215,TID_091215,1.0,2229,False
FID_091216,TID_091216,16.9,1236,False
FID_091217,TID_091217,3.9,395,False
FID_091218,TID_091218,8.6,2123,False
FID_091219,TID_091219,6.2,369,False
FID_091220,TID_091220,9.6,329,False
FID_091221,TID_091221,14.3,2297,False
FID_091222,TID_091222,5.6,5000,True
FID_091223,TID_091223,31.6,5000,False
FID_091224,TID_091224,12.3,1848,False
FID_091225,TID_091225,1.4,5000,False
FID_091226,TID_091226,30.4,5000,False
FID_091227,TID_091227,1.0,803,False
FID_091228,TID_091228,7.2,5000,False
FID_091229,TID_091229,2.3,1919,False
FID_091230,TID_091230,6.9,5000,False
FID_091231,TID_091231,28.5,153,False
FID_091232,TID_091232,20.5,5000,False
FID_091233,TID_091233,1.1,2711,False
FID_091234,TID_091234,2.9,661,False
FID_091235,TID_091235,29.9,629,True
FID_091236,TID_091236,24.3,92,False
FID_091237,TID_091237,8.2,321,True
FID_091238,TID_091238,20.5,82,False
FID_091239,TID_091239,36.4,5000,False
FID_091240,TID_091240,2.0,76,False
FID_091241,TID_091241,1.4,64,False
FID_091242,TID_091242,11.9,110,False
FID_091243,TID_091243,2.6,1234,True
FID_091244,TID_091244,2.9,3645,False
FID_091245,TID_091245,9.8,5000,False
FID_091246,TID_091246,20.4,2120,False
FID_091247,TID_091247,3.0,902,False
FID_091248,TID_091248,13.5,4517,False
FID_091249,TID_091249,3.3,4245,True
FID_091250,TID_091250,7.9,36,False
FID_091251,TID_091251,5.6,477,False
FID_091252,TID_091252,7.9,3684,False
FID_091253,TID_091253,15.2,607,False
FID_091254,TID_091254,16.1,891,False
FID_091255,TID_091255,14.4,3771,False
FID_091256,TID_091256,7.5,156,False
FID_091257,TID_091257,14.9,226,False
FID_091258,TID_091258,1.6,363,False
FID_091259,TID_091259,30.5,307,True
FID_091260,TID_091260,31.6,1363,False
FID_091261,TID_091261,20.1,5000,False
FID_091262,TID_091262,12.8,178,False
FID_091263,TID_091263,4.2,5000,False
FID_091264,TID_091264,9.0,5000,False
FID_091265,TID_091265,2.3,5000,False
FID_091266,TID_091266,3.1,856,False
FID_091267,TID_091267,25.2,335,False
FID_091268,TID_091268,13.5,716,False
FID_091269,TID_091269,8.2,5000,False
FID_091270,TID_091270,5.6,1185,True
FID_091271,TID_091271,3.1,3099,False
FID_091272,TID_091272,16.5,891,True
FID_091273,TID_091273,14.2,5000,False
FID_091274,TID_091274,5.5,874,True
FID_091275,TID_091275,10.1,147,False
FID_091276,TID_091276,6.8,95,True
FID_091277,TID_091277,1.0,1381,False
FID_091278,TID_091278,24.4,205,True
FID_091279,TID_091279,5.8,2441,True
FID_091280,TID_091280,8.8,5000,False
FID_091281,TID_091281,4.2,305,False
FID_091282,TID_091282,20.7,286,False
FID_091283,TID_091283,9.5,1188,False
FID_091284,TID_091284,10.2,433,False
FID_091285,TID_091285,5.5,825,True
FID_091286,TID_091286,12.7,20,False
FID_091287,TID_091287,8.6,1936,False
FID_091288,TID_091288,7.0,2866,False
FID_091289,TID_091289,1.0,5000,False
FID_091290,TID_091290,22.1,954,False
FID_091291,TID_091291,1.3,952,True
FID_091292,TID_091292,29.1,88,False
FID_091293,TID_091293,3.3,5000,False
FID_091294,TID_091294,1.0,52,False
FID_091295,TID_091295,9.8,1625,False
FID_091296,TID_091296,8.4,5000,False
FID_091297,TID_091297,41.6,1076,False
FID_091298,TID_091298,1.3,37,False
FID_091299,TID_091299,1.8,2112,False
FID_091300,TID_091300,9.3,1677,True
FID_091301,TID_091301,19.3,2735,False
FID_091302,TID_091302,3.5,27,False
FID_091303,TID_091303,18.8,21,False
FID_091304,TID_091304,24.0,438,False
FID_091305,TID_091305,14.0,249,False
FID_091306,TID_091306,11.0,728,False
FID_091307,TID_091307,13.5,29,False
FID_091308,TID_091308,1.4,295,False
FID_091309,TID_091309,10.1,304,False
FID_091310,TID_091310,25.7,5000,False
FID_091311,TID_091311,11.3,463,False
FID_091312,TID_091312,7.5,652,False
FID_091313,TID_091313,1.0,2969,True
FID_091314,TID_091314,5.2,1544,False
FID_091315,TID_091315,4.2,280,False
FID_091316,TID_091316,14.8,2186,False
FID_091317,TID_091317,4.2,2253,False
FID_091318,TID_091318,1.0,80,True
FID_091319,TID_091319,27.1,3073,False
FID_091320,TID_091320,6.2,5000,False
FID_091321,TID_091321,4.1,5000,False
FID_091322,TID_091322,1.4,1,False
FID_091323,TID_091323,47.4,4882,True
FID_091324,TID_091324,4.4,5000,False
FID_091325,TID_091325,19.2,2551,False
FID_091326,TID_091326,23.0,538,False
FID_091327,TID_091327,8.1,109,False
FID_091328,TID_091328,23.1,1589,False
FID_091329,TID_091329,16.2,611,False
FID_091330,TID_091330,8.0,5000,False
FID_091331,TID_091331,43.1,5000,False
FID_091332,TID_091332,12.6,726,True
FID_091333,TID_091333,3.7,96,False
FID_091334,TID_091334,4.1,5000,False
FID_091335,TID_091335,31.0,81,False
FID_091336,TID_091336,5.4,2012,False
FID_091337,TID_091337,1.0,129,False
FID_091338,TID_091338,23.2,28,False
FID_091339,TID_091339,1.0,4766,False
FID_091340,TID_091340,9.4,1798,False
FID_091341,TID_091341,28.0,5000,False
FID_091342,TID_091342,21.5,792,False
FID_091343,TID_091343,20.6,185,False
FID_091344,TID_091344,8.9,1608,True
FID_091345,TID_091345,5.2,1573,True
FID_091346,TID_091346,8.2,399,False
FID_091347,TID_091347,17.9,724,True
FID_091348,TID_091348,1.0,132,False
FID_091349,TID_091349,16.3,239,False
FID_091350,TID_091350,8.3,433,False
FID_091351,TID_091351,7.6,207,False
FID_091352,TID_091352,7.2,3331,False
FID_091353,TID_091353,10.2,1893,False
FID_091354,TID_091354,23.4,364,False
FID_091355,TID_091355,4.3,1294,False
FID_091356,TID_091356,6.9,156,False
FID_091357,TID_091357,13.9,155,True
FID_091358,TID_091358,3.6,116,False
FID_091359,TID_091359,7.4,117,False
FID_091360,TID_091360,15.4,1115,False
FID_091361,TID_091361,2.0,4312,False
FID_091362,TID_091362,7.9,243,False
FID_091363,TID_091363,1.0,2035,False
FID_091364,TID_091364,4.6,36,False
FID_091365,TID_091365,4.8,5000,False
FID_091366,TID_091366,18.3,5000,True
FID_091367,TID_091367,5.0,3864,False
FID_091368,TID_091368,21.9,81,False
FID_091369,TID_091369,21.2,257,False
FID_091370,TID_091370,1.0,1177,False
FID_091371,TID_091371,29.5,334,False
FID_091372,TID_091372,4.9,68,True
FID_091373,TID_091373,6.2,128,False
FID_091374,TID_091374,1.0,170,False
FID_091375,TID_091375,9.7,2570,False
FID_091376,TID_091376,18.2,788,True
FID_091377,TID_091377,4.0,2670,True
FID_091378,TID_091378,9.3,118,True
FID_091379,TID_091379,5.4,304,False
FID_091380,TID_091380,1.4,5000,False
FID_091381,TID_091381,10.9,516,False
FID_091382,TID_091382,11.0,5000,False
FID_091383,TID_091383,2.8,2764,False
FID_091384,TID_091384,2.7,1020,True
FID_091385,TID_091385,1.0,5000,False
FID_091386,TID_091386,8.9,822,False
FID_091387,TID_091387,13.5,16,False
FID_091388,TID_091388,15.5,5000,False
FID_091389,TID_091389,32.9,24,False
FID_091390,TID_091390,22.9,639,False
FID_091391,TID_091391,13.9,996,False
FID_091392,TID_091392,1.0,159,False
FID_091393,TID_091393,1.0,41,False
FID_091394,TID_091394,14.1,1734,False
FID_091395,TID_091395,13.5,68,True
FID_091396,TID_091396,8.5,5000,False
FID_091397,TID_091397,11.0,97,False
FID_091398,TID_091398,2.8,5000,False
FID_091399,TID_091399,1.0,2712,False
FID_091400,TID_091400,14.3,5000,False
FID_091401,TID_091401,2.9,3837,False
FID_091402,TID_091402,13.7,418,True
FID_091403,TID_091403,10.0,307,False
FID_091404,TID_091404,2.7,32,True
FID_091405,TID_091405,36.6,363,False
FID_091406,TID_091406,15.6,2040,False
FID_091407,TID_091407,10.1,5000,True
FID_091408,TID_091408,10.0,5000,True
FID_091409,TID_091409,2.2,481,False
FID_091410,TID_091410,2.1,5000,False
FID_091411,TID_091411,2.3,46,False
FID_091412,TID_091412,46.6,5000,False
FID_091413,TID_091413,18.7,1145,False
FID_091414,TID_091414,10.5,4431,True
FID_091415,TID_091415,11.7,412,True
FID_091416,TID_091416,23.3,124,False
FID_091417,TID_091417,25.4,271,False
FID_091418,TID_091418,20.1,64,False
FID_091419,TID_091419,10.7,823,False
FID_091420,TID_091420,9.4,281,False
FID_091421,TID_091421,19.4,4331,False
FID_091422,TID_091422,4.1,318,False
FID_091423,TID_091423,8.4,339,False
FID_091424,TID_091424,28.8,403,False
FID_091425,TID_091425,1.0,49,False
FID_091426,TID_091426,1.0,181,False
FID_091427,TID_091427,1.0,313,False
FID_091428,TID_091428,16.3,616,False
FID_091429,TID_091429,4.3,1472,False
FID_091430,TID_091430,12.0,704,True
FID_091431,TID_091431,16.7,2487,True
FID_091432,TID_091432,8.0,101,False
FID_091433,TID_091433,2.0,5000,False
FID_091434,TID_091434,9.4,461,True
FID_091435,TID_091435,4.8,753,False
FID_091436,TID_091436,20.5,454,False
FID_091437,TID_091437,15.1,912,False
FID_091438,TID_091438,12.8,1153,False
FID_091439,TID_091439,17.2,210,False
FID_091440,TID_091440,18.0,1385,True
FID_091441,TID_091441,26.5,2554,False
FID_091442,TID_091442,1.8,252,False
FID_091443,TID_091443,8.0,5000,False
FID_091444,TID_091444,8.6,5000,False
FID_091445,TID_091445,1.0,5000,False
FID_091446,TID_091446,1.4,5000,True
FID_091447,TID_091447,18.4,18,False
FID_091448,TID_091448,2.8,1676,False
FID_091449,TID_091449,2.1,4341,True
FID_091450,TID_091450,18.2,351,False
FID_091451,TID_091451,5.5,2778,False
FID_091452,TID_091452,10.8,346,False
FID_091453,TID_091453,17.7,5000,False
FID_091454,TID_091454,7.6,4920,True
FID_091455,TID_091455,22.8,1126,False
FID_091456,TID_091456,10.5,5000,False
FID_091457,TID_091457,1.0,5000,False
FID_091458,TID_091458,11.6,1004,True
FID_091459,TID_091459,4.5,3495,False
FID_091460,TID_091460,1.2,350,False
FID_091461,TID_091461,2.6,323,False
FID_091462,TID_091462,1.5,477,True
FID_091463,TID_091463,1.3,20,False
FID_091464,TID_091464,4.6,5000,False
FID_091465,TID_091465,8.6,2815,False
FID_091466,TID_091466,2.4,3909,False
FID_091467,TID_091467,1.0,5000,False
FID_091468,TID_091468,2.2,5000,False
FID_091469,TID_091469,12.0,780,True
FID_091470,TID_091470,19.7,5000,True
FID_091471,TID_091471,8.6,5000,False
FID_091472,TID_091472,7.8,3669,False
FID_091473,TID_091473,11.0,313,False
FID_091474,TID_091474,2.0,5000,True
FID_091475,TID_091475,3.4,5000,False
FID_091476,TID_091476,17.1,1511,False
FID_091477,TID_091477,1.6,976,False
FID_091478,TID_091478,14.9,33,False
FID_091479,TID_091479,1.8,2439,False
FID_091480,TID_091480,10.1,16,False
FID_091481,TID_091481,3.6,5000,False
FID_091482,TID_091482,7.4,1116,False
FID_091483,TID_091483,4.4,5000,False
FID_091484,TID_091484,1.0,182,False
FID_091485,TID_091485,2.7,1074,False
FID_091486,TID_091486,12.5,1894,True
FID_091487,TID_091487,4.7,218,False
FID_091488,TID_091488,13.0,2408,False
FID_091489,TID_091489,3.7,621,False
FID_091490,TID_091490,10.9,1612,False
FID_091491,TID_091491,1.4,292,False
FID_091492,TID_091492,16.1,3602,False
FID_091493,TID_091493,7.0,5000,True
FID_091494,TID_091494,5.7,3780,False
FID_091495,TID_091495,11.6,368,False
FID_091496,TID_091496,1.0,2707,False
FID_091497,TID_091497,2.6,37,False
FID_091498,TID_091498,16.5,817,False
FID_091499,TID_091499,5.5,89,False
FID_091500,TID_091500,21.6,1346,False
FID_091501,TID_091501,18.5,1521,False
FID_091502,TID_091502,7.2,1142,True
FID_091503,TID_091503,29.9,5000,False
FID_091504,TID_091504,9.9,5000,False
FID_091505,TID_091505,9.2,24,False
FID_091506,TID_091506,5.3,173,False
FID_091507,TID_091507,18.9,1307,False
FID_091508,TID_091508,23.6,4045,False
FID_091509,TID_091509,6.9,541,False
FID_091510,TID_091510,6.1,842,False
FID_091511,TID_091511,22.3,162,False
FID_091512,TID_091512,1.0,1690,False
FID_091513,TID_091513,1.7,209,False
FID_091514,TID_091514,1.9,116,False
FID_091515,TID_091515,5.7,3900,False
FID_091516,TID_091516,10.5,100,False
FID_091517,TID_091517,4.4,911,False
FID_091518,TID_091518,9.3,506,False
FID_091519,TID_091519,15.1,5000,False
FID_091520,TID_091520,3.6,5000,False
FID_091521,TID_091521,2.5,738,False
FID_091522,TID_091522,9.0,5000,False
FID_091523,TID_091523,11.2,482,False
FID_091524,TID_091524,24.2,179,False
FID_091525,TID_091525,9.3,2861,False
FID_091526,TID_091526,9.5,52,True
FID_091527,TID_091527,12.7,276,False
FID_091528,TID_091528,19.5,2562,False
FID_091529,TID_091529,8.4,682,True
FID_091530,TID_091530,13.9,653,False
FID_091531,TID_091531,6.0,507,False
FID_091532,TID_091532,8.7,313,False
FID_091533,TID_091533,1.2,216,False
FID_091534,TID_091534,3.4,937,False
FID_091535,TID_091535,9.1,5000,True
FID_091536,TID_091536,5.3,3577,True
FID_091537,TID_091537,6.8,5000,True
FID_091538,TID_091538,8.3,631,False
FID_091539,TID_091539,2.5,128,False
FID_091540,TID_091540,5.0,651,True
FID_091541,TID_091541,1.5,99,False
FID_091542,TID_091542,15.4,1658,False
FID_091543,TID_091543,13.4,5000,False
FID_091544,TID_091544,12.7,5000,False
FID_091545,TID_091545,10.0,5000,False
FID_091546,TID_091546,13.9,5000,False
FID_091547,TID_091547,16.7,5000,True
FID_091548,TID_091548,14.1,79,False
FID_091549,TID_091549,2.4,38,True
FID_091550,TID_091550,34.9,15,False
FID_091551,TID_091551,1.0,489,False
FID_091552,TID_091552,10.1,1390,False
FID_091553,TID_091553,1.0,332,False
FID_091554,TID_091554,9.8,691,False
FID_091555,TID_091555,1.0,254,False
FID_091556,TID_091556,15.4,749,False
FID_091557,TID_091557,9.1,4036,False
FID_091558,TID_091558,13.8,943,False
FID_091559,TID_091559,20.9,1373,False
FID_091560,TID_091560,42.4,926,False
FID_091561,TID_091561,17.7,48,False
FID_091562,TID_091562,3.9,2009,False
FID_091563,TID_091563,3.0,1177,True
FID_091564,TID_091564,25.4,91,False
FID_091565,TID_091565,23.3,5000,False
FID_091566,TID_091566,12.7,40,False
FID_091567,TID_091567,15.3,3313,False
FID_091568,TID_091568,2.7,3553,False
FID_091569,TID_091569,7.5,489,False
FID_091570,TID_091570,7.3,910,False
FID_091571,TID_091571,27.1,3509,False
FID_091572,TID_091572,19.5,1627,False
FID_091573,TID_091573,5.3,393,False
FID_091574,TID_091574,22.7,1256,False
FID_091575,TID_091575,2.2,24,False
FID_091576,TID_091576,6.2,469,False
FID_091577,TID_091577,36.0,329,False
FID_091578,TID_091578,13.7,5000,True
FID_091579,TID_091579,8.3,5000,False
FID_091580,TID_091580,9.1,24,False
FID_091581,TID_091581,25.4,5000,False
FID_091582,TID_091582,16.8,1718,False
FID_091583,TID_091583,3.2,597,False
FID_091584,TID_091584,7.9,5000,True
FID_091585,TID_091585,7.5,35,False
FID_091586,TID_091586,3.5,5000,True
FID_091587,TID_091587,4.4,1430,False
FID_091588,TID_091588,6.5,802,False
FID_091589,TID_091589,16.0,2642,False
FID_091590,TID_091590,1.7,69,False
FID_091591,TID_091591,34.5,68,False
FID_091592,TID_091592,30.4,3296,True
FID_091593,TID_091593,8.4,3,False
FID_091594,TID_091594,3.6,317,False
FID_091595,TID_091595,44.9,409,False
FID_091596,TID_091596,9.1,166,False
FID_091597,TID_091597,15.4,47,False
FID_091598,TID_091598,2.3,301,False
FID_091599,TID_091599,1.9,64,False
FID_091600,TID_091600,22.0,5000,False
FID_091601,TID_091601,5.7,802,True
FID_091602,TID_091602,17.9,2935,True
FID_091603,TID_091603,29.0,1657,False
FID_091604,TID_091604,3.9,860,False
FID_091605,TID_091605,12.2,7,False
FID_091606,TID_091606,16.2,5000,False
FID_091607,TID_091607,13.7,2626,False
FID_091608,TID_091608,1.1,1921,False
FID_091609,TID_091609,1.0,3377,False
FID_091610,TID_091610,1.0,505,False
FID_091611,TID_091611,10.7,110,False
FID_091612,TID_091612,4.7,39,False
FID_091613,TID_091613,5.5,40,False
FID_091614,TID_091614,6.0,5000,False
FID_091615,TID_091615,1.0,101,False
FID_091616,TID_091616,2.5,439,False
FID_091617,TID_091617,16.3,3616,True
FID_091618,TID_091618,48.0,747,False
FID_091619,TID_091619,4.9,4289,False
FID_091620,TID_091620,6.7,2530,True
FID_091621,TID_091621,7.5,1394,True
FID_091622,TID_091622,18.4,5000,False
FID_091623,TID_091623,18.9,388,True
FID_091624,TID_091624,5.5,628,False
FID_091625,TID_091625,14.5,5000,False
FID_091626,TID_091626,9.0,76,False
FID_091627,TID_091627,4.4,454,False
FID_091628,TID_091628,36.0,2843,False
FID_091629,TID_091629,2.4,443,False
FID_091630,TID_091630,12.8,5000,False
FID_091631,TID_091631,11.6,5000,False
FID_091632,TID_091632,42.4,1310,False
FID_091633,TID_091633,2.0,153,False
FID_091634,TID_091634,4.0,4473,False
FID_091635,TID_091635,24.2,4369,True
FID_091636,TID_091636,36.4,440,False
FID_091637,TID_091637,22.2,25,False
FID_091638,TID_091638,34.1,5000,False
FID_091639,TID_091639,1.0,154,False
FID_091640,TID_091640,3.6,2031,False
FID_091641,TID_091641,1.0,1572,False
FID_091642,TID_091642,3.5,5000,False
FID_091643,TID_091643,1.0,181,True
FID_091644,TID_091644,32.2,5000,False
FID_091645,TID_091645,5.0,830,True
FID_091646,TID_091646,1.0,5000,False
FID_091647,TID_091647,14.8,546,False
FID_091648,TID_091648,1.0,1469,False
FID_091649,TID_091649,6.5,18,False
FID_091650,TID_091650,17.7,5000,False
FID_091651,TID_091651,14.7,73,False
FID_091652,TID_091652,23.8,5000,False
FID_091653,TID_091653,10.8,3353,False
FID_091654,TID_091654,13.4,137,False
FID_091655,TID_091655,13.6,225,False
FID_091656,TID_091656,3.0,2002,True
FID_091657,TID_091657,7.1,3357,False
FID_091658,TID_091658,1.6,5000,False
FID_091659,TID_091659,16.0,368,False
FID_091660,TID_091660,4.6,5000,False
FID_091661,TID_091661,12.2,784,False
FID_091662,TID_091662,15.8,3791,False
FID_091663,TID_091663,6.5,2756,False
FID_091664,TID_091664,6.7,215,False
FID_091665,TID_091665,2.3,160,False
FID_091666,TID_091666,1.0,305,False
FID_091667,TID_091667,8.8,34,False
FID_091668,TID_091668,26.0,108,False
FID_091669,TID_091669,27.8,326,False
FID_091670,TID_091670,1.2,4929,True
FID_091671,TID_091671,9.6,1170,False
FID_091672,TID_091672,9.5,5000,False
FID_091673,TID_091673,26.5,1721,True
FID_091674,TID_091674,3.8,472,False
FID_091675,TID_091675,22.5,43,False
FID_091676,TID_091676,16.2,1316,False
FID_091677,TID_091677,26.9,265,False
FID_091678,TID_091678,18.4,5000,False
FID_091679,TID_091679,28.2,3515,False
FID_091680,TID_091680,10.6,1217,True
FID_091681,TID_091681,14.3,121,False
FID_091682,TID_091682,5.7,2897,False
FID_091683,TID_091683,1.3,769,False
FID_091684,TID_091684,6.9,3090,False
FID_091685,TID_091685,3.9,5000,False
FID_091686,TID_091686,4.8,4997,True
FID_091687,TID_091687,4.2,2114,False
FID_091688,TID_091688,1.0,104,True
FID_091689,TID_091689,6.2,164,False
FID_091690,TID_091690,2.2,371,False
FID_091691,TID_091691,4.9,5000,False
FID_091692,TID_091692,1.0,4,True
FID_091693,TID_091693,6.2,208,False
FID_091694,TID_091694,2.8,157,False
FID_091695,TID_091695,12.7,5000,True
FID_091696,TID_091696,7.5,5000,False
FID_091697,TID_091697,8.2,5000,True
FID_091698,TID_091698,8.2,275,False
FID_091699,TID_091699,44.5,4426,False
FID_091700,TID_091700,4.3,5000,False
FID_091701,TID_091701,10.2,111,True
FID_091702,TID_091702,9.3,1655,False
FID_091703,TID_091703,10.1,340,True
FID_091704,TID_091704,20.9,5000,False
FID_091705,TID_091705,16.7,4428,False
FID_091706,TID_091706,1.0,2639,False
FID_091707,TID_091707,4.7,12,True
FID_091708,TID_091708,1.0,1116,False
FID_091709,TID_091709,5.1,170,False
FID_091710,TID_091710,9.4,54,False
FID_091711,TID_091711,10.6,176,False
FID_091712,TID_091712,1.0,175,False
FID_091713,TID_091713,9.3,3281,False
FID_091714,TID_091714,8.4,318,False
FID_091715,TID_091715,33.3,1829,True
FID_091716,TID_091716,1.8,5000,False
FID_091717,TID_091717,23.1,1049,False
FID_091718,TID_091718,13.3,5000,True
FID_091719,TID_091719,25.3,1508,False
FID_091720,TID_091720,22.1,454,False
FID_091721,TID_091721,4.7,244,False
FID_091722,TID_091722,3.3,5000,False
FID_091723,TID_091723,12.4,803,False
FID_091724,TID_091724,16.5,1854,False
FID_091725,TID_091725,9.7,5000,True
FID_091726,TID_091726,17.5,541,False
FID_091727,TID_091727,8.2,625,False
FID_091728,TID_091728,20.8,2664,False
FID_091729,TID_091729,1.8,1227,False
FID_091730,TID_091730,1.5,139,False
FID_091731,TID_091731,2.2,3418,False
FID_091732,TID_091732,10.5,860,False
FID_091733,TID_091733,11.2,690,False
FID_091734,TID_091734,11.3,917,True
FID_091735,TID_091735,4.6,231,False
FID_091736,TID_091736,1.1,4437,False
FID_091737,TID_091737,27.9,5000,False
FID_091738,TID_091738,7.6,201,False
FID_091739,TID_091739,7.6,5,True
FID_091740,TID_091740,6.9,55,False
FID_091741,TID_091741,1.5,839,False
FID_091742,TID_091742,20.9,807,False
FID_091743,TID_091743,1.0,4888,False
FID_091744,TID_091744,13.6,5000,False
FID_091745,TID_091745,2.6,5000,False
FID_091746,TID_091746,7.2,5000,False
FID_091747,TID_091747,11.3,5000,False
FID_091748,TID_091748,6.7,175,False
FID_091749,TID_091749,1.0,5000,False
FID_091750,TID_091750,14.3,2757,False
FID_091751,TID_091751,5.7,338,False
FID_091752,TID_091752,8.8,562,False
FID_091753,TID_091753,2.9,63,False
FID_091754,TID_091754,17.9,2354,False
FID_091755,TID_091755,1.3,3738,False
FID_091756,TID_091756,8.7,162,True
FID_091757,TID_091757,3.9,346,False
FID_091758,TID_091758,11.0,102,False
FID_091759,TID_091759,3.8,101,False
FID_091760,TID_091760,3.0,679,True
FID_091761,TID_091761,1.0,31,True
FID_091762,TID_091762,4.9,2856,False
FID_091763,TID_091763,5.0,43,True
FID_091764,TID_091764,10.9,39,False
FID_091765,TID_091765,19.5,591,False
FID_091766,TID_091766,6.8,1396,False
FID_091767,TID_091767,23.6,374,True
FID_091768,TID_091768,4.5,83,False
FID_091769,TID_091769,10.2,3589,False
